time,ax,ay,az,aT
48.6850,0.1195,-0.0164,0.3257,0.347
48.6880,-0.2753,-0.7661,-0.0382,0.815
48.7510,-0.1605,-0.3264,-1.6591,1.698
48.7520,-0.1279,0.8874,-0.4883,1.021
48.7520,-0.1636,0.9181,0.1294,0.941
48.7520,1.0153,0.3290,0.7448,1.301
48.7530,-0.0734,-0.1097,0.3617,0.385
48.7530,0.2704,0.1623,-0.7385,0.803
48.7540,-0.3952,0.1393,-0.6032,0.734
48.7620,0.0228,0.7226,-0.2811,0.776
48.7850,0.5676,0.5051,-0.7970,1.101
48.7880,0.1600,-0.3571,1.0860,1.154
48.8410,0.0141,0.0310,-2.5089,2.509
48.8440,-0.0857,0.2755,-0.8725,0.919
48.8450,-0.3666,0.3490,-0.8569,0.995
48.8490,0.2118,0.0190,-0.4115,0.463
48.8500,-0.3731,-0.7141,-0.4869,0.941
48.8510,-0.3717,-0.2263,-1.6984,1.753
48.8540,0.0375,0.2716,-0.4845,0.557
48.8640,0.2555,0.7313,0.0458,0.776
48.8740,0.4136,0.2033,0.2853,0.542
48.8830,0.0352,-0.2937,0.1572,0.335
48.9470,0.5420,0.5391,-0.2175,0.795
48.9490,0.5961,0.8686,0.7725,1.306
48.9500,0.4626,0.9117,-0.1014,1.027
48.9510,-0.0947,-0.4971,-0.3467,0.613
48.9520,-0.0393,-0.2606,-1.0877,1.119
48.9540,0.2645,-0.5835,1.5148,1.645
48.9550,-0.1916,0.4610,-1.8096,1.877
48.9630,-0.1268,0.8132,-0.3707,0.903
48.9740,-0.3867,0.3835,-0.0235,0.545
48.9910,-0.3065,-0.5426,-0.4448,0.766
48.9950,-0.0352,-0.8545,1.2228,1.492
49.0470,0.1108,0.3977,-1.6275,1.679
49.0490,0.2908,0.5327,0.4854,0.777
49.0500,0.0536,0.1603,-0.6291,0.651
49.0510,-0.3103,-0.5202,-0.0126,0.606
49.0520,-0.1369,-0.3628,-0.0880,0.398
49.0550,0.2940,0.6077,-0.0089,0.675
49.0660,0.2938,0.6071,-0.0089,0.675
49.0730,0.2650,0.2256,0.4304,0.553
49.0900,-0.2825,-0.8851,-0.3309,0.986
49.1580,-0.1775,-0.3051,-0.6637,0.752
49.1590,0.2029,0.3444,0.7261,0.829
49.1710,0.0898,0.8806,0.6315,1.087
49.1740,-0.0010,-0.1252,0.1048,0.163
49.1760,-0.0639,-0.4488,-0.4853,0.664
49.1780,0.4230,0.1364,0.0162,0.445
49.1800,0.9939,0.2880,1.4743,1.801
49.1820,-0.3144,0.6073,-0.2137,0.716
49.1840,-0.3072,-0.3927,-0.3058,0.585
49.1850,-0.4433,-0.9180,-0.5859,1.176
49.1940,-0.6201,-0.7832,-0.1646,1.012
49.2060,-0.0094,-0.5776,1.4419,1.553
49.2130,0.3320,0.5041,-0.4999,0.784
49.2580,0.0668,-0.4936,0.2531,0.559
49.2580,-0.1021,-0.6416,-0.6795,0.940
49.2590,-0.1425,-0.7729,0.8383,1.149
49.2590,0.0479,0.0712,0.2349,0.250
49.2710,-0.3153,-0.0134,0.2611,0.410
49.2740,-0.3269,-0.5102,0.5819,0.840
49.2850,-0.4631,-0.8682,0.2347,1.012
49.2940,-0.3464,-0.2753,0.2335,0.500
49.3080,0.4449,0.9465,0.1915,1.063
49.3140,0.6508,0.7492,0.1125,0.999
49.3580,0.4050,0.1397,0.6273,0.760
49.3580,-0.7301,-0.5276,-2.4708,2.630
49.3590,-1.2455,-1.0920,-1.7226,2.390
49.3590,-0.7802,-0.2982,-0.7709,1.137
49.3620,0.6465,0.2059,0.0995,0.686
49.3740,-0.6564,-0.2963,0.8908,1.145
49.3840,-0.7575,-0.7272,-0.3877,1.119
49.4010,0.0490,-0.7240,-0.8412,1.111
49.4040,0.1794,0.4528,0.5726,0.752
49.4130,0.1835,0.4573,0.5727,0.755
49.4520,-0.3942,-0.2477,-0.8423,0.962
49.4530,0.0442,-0.4543,0.3967,0.605
49.4530,-0.4149,-0.8304,-0.8423,1.253
49.4540,0.3879,0.5541,0.1658,0.696
49.4630,0.4247,0.2501,0.4279,0.653
49.4740,0.4782,0.4461,-0.4400,0.788
49.4820,0.1989,-0.4147,0.1454,0.482
49.4990,-0.5051,-0.8207,0.0065,0.964
49.5650,0.1850,0.6778,-0.3587,0.789
49.5670,0.5260,0.8105,0.6194,1.148
49.5680,0.0631,-0.1979,0.3057,0.370
49.5690,-0.1434,-0.5277,0.3488,0.649
49.5710,-0.2257,0.1122,-1.0686,1.098
49.5720,-0.4618,0.2143,-1.5499,1.631
49.5750,-0.1903,0.5373,-0.0295,0.571
49.5760,0.3809,-0.4556,0.4362,0.737
49.5820,-0.1433,-0.7310,0.6097,0.963
49.5960,-0.4853,-0.2181,-1.6815,1.764
49.6520,-0.3684,0.1770,-0.9979,1.078
49.6530,0.4486,1.0176,-0.2210,1.134
49.6530,1.0647,0.3779,0.4602,1.220
49.6530,-0.4962,-0.4514,-0.6029,0.902
49.6540,-0.5738,-0.0358,-0.3144,0.655
49.6540,0.1335,0.3907,-0.1970,0.458
49.6630,0.5786,0.8581,1.1797,1.569
49.6890,0.7399,0.6878,0.0508,1.011
49.6910,-0.1181,-0.5954,-0.3515,0.701
49.6930,0.1096,-0.0015,-0.6652,0.674
49.7020,0.2739,0.8451,-0.0990,0.894
49.7430,0.0702,0.5825,-0.1601,0.608
49.7450,0.0879,0.2132,0.3056,0.383
49.7460,-0.7878,-0.6637,-0.3313,1.082
49.7470,0.1884,-0.3758,0.9736,1.060
49.7530,-0.3779,0.0680,-0.7227,0.818
49.7630,-0.1880,0.8683,0.0231,0.889
49.7940,0.3354,0.9200,0.0279,0.980
49.7960,-0.1360,-0.3728,0.8192,0.910
49.7980,0.6689,-0.1742,0.8216,1.074
49.8020,0.2046,0.3680,0.2494,0.489
49.8580,0.2210,0.6667,-0.0846,0.707
49.8590,0.4236,-0.2091,-0.1169,0.487
49.8600,0.5818,-0.6609,0.4505,0.989
49.8600,-0.2723,-0.3619,0.2996,0.543
49.8610,0.3915,0.5666,-0.3900,0.791
49.8650,-0.0132,0.8665,0.1475,0.879
49.8780,-0.0654,-0.3382,0.2588,0.431
49.8820,-0.1590,-0.5479,0.2636,0.628
49.9050,-0.1574,-0.2282,-1.0760,1.111
49.9080,0.1061,0.4219,-0.6355,0.770
49.9560,0.3808,0.6171,-0.3075,0.788
49.9580,-0.3820,-0.6541,-0.0345,0.758
49.9600,-0.4493,-0.9626,-0.1554,1.074
49.9620,-0.4568,-0.6578,-0.6259,1.016
49.9640,0.8474,0.4826,-0.0980,0.980
49.9650,0.1082,0.5622,0.1522,0.592
49.9730,0.0107,-0.1464,-0.2572,0.296
49.9850,-0.0975,-0.5052,-0.5601,0.761
50.0420,-0.3384,-0.8736,1.3624,1.653
50.0430,0.7051,0.3416,-0.6559,1.022
50.0440,0.1578,0.0614,-0.1687,0.239
50.0440,0.0365,-0.3475,-0.3064,0.465
50.0450,-0.2715,-0.2888,-0.5136,0.649
50.0450,-0.4383,-0.3744,-0.3831,0.692
50.0530,-0.4388,-0.3710,-0.3832,0.691
50.0630,0.2923,0.6892,-1.4295,1.614
50.0730,0.2950,0.6896,-1.4294,1.614
50.0860,-0.3181,-0.4832,-0.7578,0.953
50.0930,-0.3144,-0.4803,-0.7578,0.951
50.1490,0.0657,0.7238,-0.2323,0.763
50.1660,0.3555,0.6810,0.5040,0.919
50.1670,0.5699,0.1829,0.0491,0.601
50.1690,0.1761,-0.4606,0.1508,0.516
50.1700,-0.1849,-0.5309,-0.2323,0.608
50.1710,0.2442,0.4130,-0.1449,0.501
50.1730,0.0826,-0.2205,-0.1329,0.270
50.1740,-0.0348,0.0934,-0.0120,0.100
50.1830,-1.1885,-0.9637,-0.2575,1.552
50.1930,-0.7606,-0.7222,-0.8009,1.320
50.2030,0.7305,0.5572,0.8631,1.261
50.2690,0.0669,0.4828,0.2789,0.562
50.2690,0.1647,-0.2429,-0.3173,0.432
50.2700,-0.1769,-0.4172,-0.5208,0.690
50.2700,-0.0952,0.1046,-0.4082,0.432
50.2710,0.8704,0.7634,-0.0718,1.160
50.2710,0.3970,0.6427,1.8711,2.018
50.2770,0.4962,0.6409,-0.9661,1.261
50.2890,-0.4284,-0.6175,-0.5268,0.918
50.2940,-0.2625,-0.3983,-0.3604,0.598
50.3080,0.2163,0.4525,0.3028,0.586
50.3610,0.4391,0.6085,-0.2611,0.794
50.3620,-0.2868,-0.3568,-0.4574,0.647
50.3620,-0.3515,-0.8662,-0.3557,1.000
50.3620,-0.4737,-0.3130,-0.7040,0.904
50.3630,0.4635,0.5756,-0.3700,0.826
50.3630,0.0715,0.1717,0.4344,0.473
50.3740,0.1899,0.3042,0.4045,0.541
50.3920,-0.3123,-0.5168,0.5302,0.804
50.3970,0.0242,0.2879,-0.1785,0.340
50.4440,-0.1289,0.5522,-0.2407,0.616
50.4460,0.7107,0.4702,-0.3963,0.940
50.4470,0.1750,-0.2227,0.5769,0.643
50.4470,0.2283,-0.1682,-1.9861,2.006
50.4480,-0.9033,-0.5158,-1.0715,1.493
50.4580,-0.4799,0.4191,-0.4442,0.777
50.4620,0.0909,0.6971,-0.2203,0.737
50.4780,-0.2590,-0.0456,1.0558,1.088
50.4820,-0.6253,-0.5372,-1.9201,2.090
50.5320,-0.8264,-0.9396,-0.0586,1.253
50.5320,-0.5087,0.0346,-0.9084,1.042
50.5330,0.3112,0.8124,0.5821,1.047
50.5330,-0.3429,-0.7054,0.0770,0.788
50.5410,-0.5636,-0.6252,-0.8339,1.185
50.5430,0.0276,0.6379,-0.8661,1.076
50.5590,0.2488,0.3015,-0.4925,0.629
50.5620,0.4345,0.3668,0.1372,0.585
50.6120,0.0798,-0.2221,0.2570,0.349
50.6140,-0.4837,-0.4823,-0.3500,0.767
50.6160,0.0639,0.2944,-0.4481,0.540
50.6170,0.4026,0.7959,-0.2158,0.918
50.6230,0.3188,0.9158,-0.0399,0.971
50.6240,0.9796,0.4739,-0.8084,1.356
50.6330,0.1921,-0.3797,1.1429,1.220
50.6470,-0.5978,0.2447,-1.5339,1.664
50.7140,-0.2914,0.1212,-1.0072,1.055
50.7140,-0.3240,0.4613,-0.2972,0.637
50.7150,-0.2161,-0.2695,-1.0082,1.066
50.7150,-0.1056,-1.0011,1.1419,1.522
50.7160,-0.0878,-0.1140,-2.1777,2.182
50.7160,-0.3845,-0.0617,-0.2061,0.441
50.7170,-0.5689,-0.3463,-0.3652,0.760
50.7270,0.0754,-0.9614,0.1065,0.970
50.7340,-0.4459,-0.8349,0.0359,0.947
50.7460,-0.4611,-0.1285,-1.3695,1.451
50.8020,0.3420,0.7401,-0.3950,0.906
50.8050,0.4977,0.4144,0.6322,0.905
50.8070,0.2532,-0.1326,-0.1878,0.342
50.8080,-0.1458,-0.3770,-0.1160,0.421
50.8080,-0.0010,-0.2814,-0.4740,0.551
50.8110,0.4936,0.9958,0.7435,1.337
50.8130,0.1873,0.8382,-0.9013,1.245
50.8240,-0.0827,0.0540,-0.0250,0.102
50.8330,0.2716,-0.3741,-0.9384,1.046
50.8430,0.8878,-0.2628,0.9446,1.323
50.8540,-0.2095,0.6631,-0.4358,0.821
50.8640,0.0968,0.5472,-0.0348,0.557
50.9290,0.4909,0.8661,0.1819,1.012
50.9290,0.4578,-0.3057,-0.5388,0.770
50.9300,0.2526,-0.9432,1.6327,1.902
50.9300,-0.0563,0.1036,-0.8969,0.905
50.9310,0.4762,-0.0612,1.2793,1.366
50.9320,0.3830,-0.2541,-0.7690,0.896
50.9330,0.3631,-0.6192,0.8650,1.124
50.9440,-0.0264,-0.0572,-0.1790,0.190
50.9540,0.4818,0.5874,0.4434,0.880
50.9710,0.7560,1.1068,0.6995,1.512
51.0270,0.4142,0.1835,0.0721,0.459
51.0300,-0.3520,-0.5752,-0.7229,0.989
51.0300,0.0111,0.1817,-0.6679,0.692
51.0310,0.1428,0.2617,0.3137,0.433
51.0320,-0.2593,0.4775,0.5040,0.741
51.0350,0.0967,-0.0056,-0.2334,0.253
51.0360,-0.6257,-0.9848,-0.7385,1.381
51.0460,-0.5297,-0.3078,0.1844,0.640
51.0540,0.8487,0.3785,0.5340,1.072
51.0760,-0.0977,-0.2151,1.2965,1.318
51.0790,-0.6631,-0.8214,-1.2090,1.605
51.0840,-0.6224,-0.9447,-1.1108,1.586
51.1470,-0.5613,-0.5267,0.4287,0.881
51.1490,0.6917,0.3024,1.3516,1.548
51.1720,0.0003,0.5219,-0.1903,0.556
51.1740,0.1152,0.0703,1.2079,1.215
51.1800,-0.5596,-0.7908,-0.1771,0.985
51.1820,-0.1897,-0.0014,0.5196,0.553
51.1830,0.6174,0.6606,0.6321,1.103
51.1840,0.0501,-0.0826,0.7207,0.727
51.1850,-0.5884,-0.7366,0.1581,0.956
51.1860,-0.3998,-0.6303,0.1749,0.767
51.1980,0.0014,0.0154,-0.0322,0.036
51.2070,0.2421,0.5120,-0.1735,0.592
51.2680,0.2427,0.5126,-0.1735,0.593
51.2680,0.0896,-0.5952,1.3241,1.454
51.2690,-0.9342,-0.6195,-2.0278,2.317
51.2690,-1.0318,-0.5530,-0.8235,1.431
51.2690,0.0551,0.5388,-0.6510,0.847
51.2700,0.3296,0.4606,0.5546,0.793
51.2770,-0.0823,-0.6471,0.8957,1.108
51.2860,-0.3703,-0.6161,-0.2930,0.776
51.2930,-0.3637,-0.6121,-0.2929,0.770
51.3070,0.1727,0.3299,0.5224,0.642
51.3660,0.4841,0.0879,0.9953,1.110
51.3670,-0.0208,-0.3500,-0.0151,0.351
51.3670,-0.2273,-0.7500,-0.4545,0.906
51.3680,-0.4886,-0.2773,-0.6723,0.876
51.3690,0.0088,0.5727,0.1801,0.600
51.3690,0.2983,0.0508,0.9882,1.033
51.3740,-0.1968,-0.1457,-0.7656,0.804
51.4010,-0.6505,-0.4030,-0.5094,0.919
51.4020,-0.6458,-0.3999,-0.5093,0.915
51.4020,0.0142,0.4173,0.1133,0.433
51.4180,0.4627,0.5898,0.8687,1.147
51.4220,-0.4247,-0.4160,0.1720,0.619
51.4840,0.2094,-0.6537,0.4845,0.840
51.4850,-0.1378,0.1212,-0.8754,0.894
51.4850,0.2095,0.8748,-0.3319,0.959
51.4860,0.1620,0.5473,0.1829,0.599
51.4860,-0.2726,-0.6053,0.3278,0.740
51.4870,0.5851,-0.3864,-0.4324,0.824
51.4940,0.0049,-0.4826,-1.3901,1.471
51.5150,0.1262,0.5740,-0.4731,0.754
51.5190,0.4980,1.1851,0.0740,1.288
51.5230,0.6333,0.5406,-0.4755,0.959
51.5720,0.2304,-0.3438,1.3307,1.394
51.5760,-0.6515,-0.0413,-1.5053,1.641
51.5770,-0.1170,0.7211,0.0102,0.731
51.5830,0.9113,0.7964,0.1407,1.218
51.5850,0.5083,0.1767,-0.0928,0.546
51.5880,-0.1644,-0.2643,-0.6651,0.734
51.5940,0.4696,0.5488,-0.1983,0.749
51.6150,0.6797,1.0258,0.1380,1.238
51.6190,0.5451,0.5427,0.3582,0.849
51.6240,-0.4023,-0.6611,-0.0573,0.776
51.6840,-0.6202,-0.5811,-0.6140,1.048
51.6870,0.2410,-0.3631,0.2802,0.518
51.6880,0.0303,0.2774,-0.1926,0.339
51.6890,-0.3503,0.0852,0.4705,0.593
51.6890,0.1285,0.1719,-0.0370,0.218
51.6900,0.3592,-0.3127,1.2858,1.371
51.6940,0.8337,0.3975,0.6920,1.154
51.7050,0.1779,0.7485,0.4190,0.876
51.7130,0.1250,0.6886,0.4249,0.819
51.7350,0.0955,0.1512,-0.4980,0.529
51.7360,0.3505,-0.7123,0.7302,1.079
51.7420,-0.0089,0.3756,0.8906,0.967
51.7880,0.5975,1.1182,-0.5711,1.391
51.7890,0.2292,0.7139,0.6212,0.974
51.7890,0.3251,0.2666,-0.1891,0.461
51.7900,0.0146,-0.8960,0.1712,0.912
51.7930,-0.1509,-0.1706,-0.6895,0.726
51.8140,0.3417,0.4045,0.5256,0.746
51.8190,0.3807,0.7296,-0.2430,0.858
51.8690,-0.3847,-0.4439,-0.3854,0.703
51.8720,-0.5671,-1.0381,-0.3148,1.224
51.8730,-0.3564,-0.3071,-0.8056,0.933
51.8750,0.4995,0.7721,-0.4405,1.020
51.8760,0.4285,1.0578,0.8452,1.420
51.8770,-0.3396,-0.6486,0.5807,0.934
51.8830,-0.5853,-0.6266,-0.4656,0.976
51.8940,0.1725,-0.2439,1.4989,1.528
51.9110,0.2711,0.2433,0.7351,0.820
51.9140,0.0458,0.7178,-1.0055,1.236
51.9800,-0.4105,-0.6662,0.0635,0.785
51.9820,-0.7600,-0.6520,-0.5015,1.120
51.9830,-0.6778,-0.2950,-0.5601,0.927
51.9840,-0.0556,-0.0305,0.8919,0.894
51.9860,0.1518,0.3015,-1.1036,1.154
51.9880,-0.4049,-1.1004,0.0935,1.176
51.9890,-0.3409,-0.2785,-0.5626,0.714
51.9970,-0.3498,-0.0880,0.1569,0.393
52.0160,0.0962,0.2837,-0.0334,0.301
52.0160,-0.0483,0.1386,0.3939,0.420
52.0640,-0.1275,0.0370,-0.3554,0.379
52.0650,-0.1872,-0.9516,0.2623,1.005
52.0650,-0.3330,-0.5294,-0.2608,0.678
52.0660,0.7585,0.5980,-0.1806,0.983
52.0660,-0.1521,-0.3388,0.0432,0.374
52.0740,-0.1717,-0.1148,-0.6535,0.685
52.0820,-0.6625,-0.6965,-0.6978,1.188
52.1020,-0.6788,-0.2205,-0.8187,1.086
52.1070,0.4557,0.1065,0.1953,0.507
52.1240,0.1998,0.2536,0.4826,0.581
52.1250,0.3346,0.0897,-1.2520,1.299
52.1560,-0.3769,-0.8711,-1.1443,1.487
52.1570,-0.6684,-0.2659,-0.1219,0.730
52.1570,0.1549,0.8100,-0.5744,1.005
52.1630,0.6099,0.3522,1.3278,1.503
52.1740,-0.2328,-0.2652,-1.9271,1.959
52.1820,-0.7443,-1.1629,-0.7576,1.575
52.1980,-0.3033,-0.5865,-1.1238,1.303
52.2060,0.0527,0.3101,0.1907,0.368
52.2570,-0.0820,-0.2947,-0.6353,0.705
52.2600,-0.3461,-0.4784,-0.3300,0.676
52.2620,-0.8292,-0.5333,-0.6723,1.193
52.2660,-0.3060,-0.3891,0.0449,0.497
52.2670,0.7113,0.9807,-0.0208,1.212
52.2700,0.6745,0.6853,0.6388,1.154
52.2760,0.2104,0.5008,0.1061,0.553
52.2820,0.5182,0.3577,0.3419,0.717
52.2990,-0.2291,0.7903,-1.6118,1.810
52.3020,0.0662,0.4607,-0.5835,0.746
52.3510,0.9934,0.4434,-0.0293,1.088
52.3520,0.9858,0.4340,-0.0294,1.077
52.3520,-0.7759,-0.1761,-0.4952,0.937
52.3530,-0.2375,0.2468,-0.7885,0.860
52.3530,-0.4745,0.6682,-0.4939,0.957
52.3640,0.0539,0.2950,-0.1000,0.316
52.3760,0.3445,-0.8080,1.8944,2.088
52.3920,-0.6387,-0.5342,-1.0589,1.347
52.3950,-0.0280,0.2003,0.6997,0.728
52.4020,0.2580,0.5773,-0.6255,0.889
52.4450,0.0657,0.3366,1.0912,1.144
52.4480,-0.2254,-0.4700,-0.0017,0.521
52.4490,-0.2532,-0.5445,-0.1286,0.614
52.4510,-0.1626,-0.2291,0.1312,0.310
52.4540,0.0266,0.6061,0.2281,0.648
52.4650,0.6679,0.8932,0.3191,1.160
52.4740,0.1364,-0.1501,0.5334,0.571
52.4900,0.1221,-0.0992,0.4460,0.473
52.4960,-0.2059,0.4288,0.1252,0.492
52.5030,0.2318,0.8073,-0.1717,0.857
52.5600,0.4914,0.7565,-0.1214,0.910
52.5620,-0.4363,-0.1343,-0.1980,0.498
52.5630,0.9192,-0.4197,1.0542,1.460
52.5640,-0.3343,0.2025,0.0762,0.398
52.5660,-0.1756,0.6358,-0.3069,0.728
52.5680,0.4943,0.6112,0.3229,0.850
52.5730,-0.2831,-0.6870,0.0931,0.749
52.5820,-0.0182,-1.0108,1.0448,1.454
52.6080,-0.0292,0.1831,-1.6056,1.616
52.6110,0.1836,0.5762,-0.3283,0.688
52.6580,0.0902,0.1193,-0.3965,0.424
52.6610,-0.1290,-0.6577,-0.3510,0.757
52.6620,-0.4244,-0.8269,-0.0781,0.933
52.6630,0.1342,-0.0694,-0.7485,0.764
52.6640,0.3992,0.8532,0.4593,1.048
52.6660,0.7986,1.1868,0.4689,1.505
52.6730,-0.0734,-0.4724,0.6652,0.819
52.6830,-0.2278,-0.1568,-0.2542,0.376
52.7030,-0.0396,-0.1515,-0.5319,0.554
52.7050,0.3404,0.4564,1.0854,1.226
52.7700,-0.3256,-0.1651,-0.8096,0.888
52.7710,-1.1269,-1.0096,-0.7462,1.687
52.7710,-0.6627,-0.6563,-1.0263,1.387
52.7720,0.0837,-0.2773,0.7646,0.818
52.7720,-0.2925,0.1865,0.3157,0.469
52.7720,-0.0694,0.0788,0.0703,0.126
52.7730,0.1397,0.4827,-0.5545,0.748
52.7820,0.2194,-0.3659,-0.2252,0.482
52.7950,0.9095,-0.2164,0.9360,1.323
52.8110,0.1020,0.3264,1.1837,1.232
52.8180,0.0029,-0.2210,0.2655,0.345
52.8650,0.0210,-0.5472,-0.4265,0.694
52.8670,-0.0728,-0.4834,0.2427,0.546
52.8690,0.2121,-0.1826,0.6341,0.693
52.8710,0.1814,1.0558,-0.5834,1.220
52.8740,0.4044,0.5250,0.3084,0.731
52.8760,0.0870,-0.3977,0.3706,0.551
52.8870,-0.0960,-0.1104,-0.6134,0.631
52.8960,-0.3801,-0.1502,-0.8732,0.964
52.9110,0.5345,0.3570,0.0090,0.643
52.9140,0.2098,-0.0379,0.9990,1.022
52.9750,-0.4972,-0.5099,-0.9678,1.202
52.9760,-0.5560,-0.9963,-0.8757,1.438
52.9760,-0.2601,-0.6056,-0.4686,0.809
52.9760,0.6501,0.3974,0.2053,0.789
52.9770,0.0572,-0.3742,0.2675,0.464
52.9770,-0.5047,-0.4554,-1.0769,1.273
52.9840,-0.6124,-1.0279,-1.0301,1.579
52.9930,0.0971,0.5434,-0.5764,0.798
53.0050,1.3486,0.8872,0.4471,1.675
53.0540,0.1948,0.2346,1.2922,1.328
53.0570,0.4854,0.5996,-0.4880,0.913
53.0580,-0.1516,-0.5309,-0.5251,0.762
53.0590,0.5887,0.3014,0.4206,0.784
53.0590,0.1475,0.7033,0.3379,0.794
53.0670,-0.1399,-0.2771,0.0422,0.313
53.0730,-0.1738,-0.4259,0.1954,0.500
53.0900,-0.3461,-0.6369,0.1427,0.739
53.0930,-0.1804,-0.0479,-0.1901,0.266
53.1450,0.0973,0.4424,-0.2847,0.535
53.1640,0.2601,0.1013,-0.2715,0.389
53.1670,-0.0025,-0.7644,0.2121,0.793
53.1680,-0.5729,-0.3639,-1.6147,1.752
53.1700,-0.8206,-0.0438,-0.8533,1.185
53.1710,-0.1208,0.6822,-0.7683,1.035
53.1730,0.1833,0.4368,0.6180,0.779
53.1740,0.6582,-0.2086,0.0183,0.691
53.1860,-0.1990,-0.6058,-0.7383,0.976
53.1930,-0.1447,-0.0324,-1.4877,1.495
53.2590,0.2168,0.4714,0.0818,0.525
53.2600,1.1809,0.5850,0.5607,1.432
53.2600,0.3889,-0.0072,1.0789,1.147
53.2610,-0.1952,-0.0795,-0.2584,0.333
53.2610,0.0156,0.6803,-0.1351,0.694
53.2620,0.1916,0.6713,0.1056,0.706
53.2620,0.2378,0.2616,-0.1722,0.393
53.2730,-0.1485,-0.4819,-0.3865,0.635
53.2910,-0.5015,-0.6989,-0.8390,1.202
53.2960,-0.2783,0.0140,-0.9695,1.009
53.3470,0.2892,0.6070,-0.1506,0.689
53.3500,0.1599,0.3819,0.3773,0.560
53.3510,-0.4793,-0.6596,-0.2991,0.868
53.3530,0.0241,-0.1641,-0.5816,0.605
53.3580,-0.0879,-0.0010,-0.2332,0.249
53.3590,-0.2178,0.6109,-0.0237,0.649
53.3640,0.5496,0.8669,0.3809,1.095
53.3800,0.3156,-0.5250,1.1172,1.274
53.3820,0.3551,-0.0774,-0.5097,0.626
53.4430,0.4274,0.2651,-0.8209,0.963
53.4430,0.0960,0.8531,0.1188,0.867
53.4430,0.3269,0.5498,0.0350,0.641
53.4440,-0.2000,-0.6490,-0.6437,0.936
53.4440,0.0030,-0.4048,0.8514,0.943
53.4450,-0.0029,0.2341,-1.7104,1.726
53.4560,-0.2811,0.4028,0.3666,0.613
53.4630,0.0489,0.4235,-0.4534,0.622
53.4800,0.1866,-0.2418,-0.0200,0.306
53.4830,-0.2964,-0.5163,-0.8065,1.002
53.5330,-0.1861,0.2605,-1.4314,1.467
53.5360,0.0413,0.7589,-0.5730,0.952
53.5370,0.4736,0.2774,0.4912,0.737
53.5380,-0.0332,-0.5176,-0.0498,0.521
53.5390,-0.2913,-0.5230,-0.5933,0.843
53.5430,-0.2252,-0.3742,0.0878,0.445
53.5550,0.0437,0.1000,0.4853,0.497
53.5620,-0.3006,-0.4618,0.3320,0.643
53.5800,-0.0360,-0.4358,0.0878,0.446
53.5830,0.5843,-0.5725,1.0335,1.318
53.6470,0.1649,-0.2020,0.9915,1.025
53.6480,0.5329,0.9754,-0.3063,1.153
53.6480,0.5281,0.5925,-0.3661,0.874
53.6480,-0.2349,-0.1055,-0.7983,0.839
53.6490,0.1827,-0.2907,-1.3466,1.390
53.6490,0.3608,-0.2929,1.3565,1.434
53.6560,0.5822,0.7220,-0.8858,1.283
53.6630,-0.0565,-0.0347,0.0120,0.067
53.6830,0.1155,-0.4399,-1.1791,1.264
53.6880,0.1684,-0.8478,0.3926,0.949
53.7430,0.2462,0.3346,-0.7698,0.875
53.7460,0.3083,0.7418,0.4428,0.917
53.7460,0.6010,0.5337,0.4044,0.900
53.7470,-0.2938,-0.5810,0.2847,0.711
53.7480,-0.6105,-0.6964,-0.6910,1.155
53.7490,0.3932,0.3401,-0.4647,0.697
53.7560,0.3759,0.4335,0.1123,0.585
53.7620,0.2262,1.1054,-0.4264,1.206
53.7810,0.0263,-0.1747,-0.7209,0.742
53.8510,-0.6443,-0.7716,-0.9555,1.387
53.8540,0.1362,-0.3730,0.3278,0.515
53.8550,-0.0640,0.2347,0.7180,0.758
53.8570,-0.0054,0.4539,-0.7592,0.885
53.8600,-0.4005,-0.4017,-0.4300,0.712
53.8610,-0.8047,-0.2092,-0.8322,1.176
53.8630,-0.6538,-0.0229,-0.0492,0.656
53.8640,-0.1710,-0.4022,1.5310,1.592
53.8640,-0.1525,-0.1924,-1.3086,1.331
53.8830,-0.1031,-0.6362,0.9803,1.173
53.8860,-0.6463,-0.7750,-0.8608,1.326
53.9400,0.0217,0.4861,0.8654,0.993
53.9400,0.3665,0.4936,0.3914,0.729
53.9410,0.0412,-0.0694,0.6978,0.703
53.9410,-0.4127,-0.3942,0.3603,0.675
53.9420,-0.3402,-0.3771,-0.1916,0.543
53.9440,0.1857,0.3201,-0.0659,0.376
53.9590,0.3026,0.1671,0.6249,0.714
53.9640,-0.3397,-0.4036,0.6799,0.861
53.9850,-0.1349,-0.0837,-0.8942,0.908
53.9900,-0.2303,-0.3013,-1.2749,1.330
54.0550,-0.5429,-0.1422,-1.0427,1.184
54.0580,-0.1113,0.4734,0.6177,0.786
54.0590,0.6258,-0.0935,0.9865,1.172
54.0600,-0.5901,-0.2599,-1.3994,1.541
54.0610,-1.0035,-0.7659,-1.4748,1.941
54.0640,-0.1217,0.2247,-0.6475,0.696
54.0640,0.0838,0.6471,-0.0057,0.653
54.0650,0.6080,-0.0894,1.2705,1.411
54.0740,-0.3508,-0.2270,-1.9653,2.009
54.0820,-0.7971,-0.9503,-1.2709,1.776
54.1040,-0.2474,-0.5392,-0.9261,1.100
54.1070,0.2240,0.8522,0.4315,0.981
54.1190,-0.0339,-0.2707,0.6877,0.740
54.1640,-0.6571,-0.4264,-0.8518,1.157
