time,ax,ay,az,aT
50.6240,0.3586,-2.0025,0.0916,2.036
50.6260,-1.7789,-3.1407,0.9535,3.733
50.6270,-0.8269,1.7452,-1.1425,2.244
50.6290,-0.3213,0.0281,0.5802,0.664
50.6750,-0.7352,-0.0560,1.2063,1.414
50.6770,1.7266,0.9931,0.5360,2.063
50.6790,0.5090,1.9260,-0.5905,2.078
50.6830,-0.3629,0.8005,-1.2453,1.524
50.6860,-1.3278,-1.0906,-2.0605,2.683
50.6870,-0.6056,-1.3878,0.1075,1.518
50.6990,0.6576,0.4378,1.0772,1.336
50.7020,0.3081,1.2520,-0.0338,1.290
50.7120,-0.0627,0.5978,-0.8120,1.010
50.7570,0.0391,-0.2950,0.5407,0.617
50.7590,1.2375,1.0743,-0.0818,1.641
50.7600,1.1548,-1.6618,2.0861,2.906
50.7610,1.6330,-0.6508,-0.1047,1.761
50.7660,-1.5271,-0.4904,-0.1012,1.607
50.7870,-1.2467,0.0216,-1.1738,1.712
50.7890,0.6078,2.1827,0.1562,2.271
50.7930,0.8281,0.3970,1.1964,1.508
50.8500,0.5628,1.4929,0.8407,1.803
50.8530,0.6998,0.6674,0.1415,0.977
50.8540,0.6211,0.7537,-0.2956,1.020
50.8540,0.2956,-1.4287,-0.3220,1.494
50.8550,-0.2092,-1.8443,1.1648,2.191
50.8560,-0.7836,-0.0529,1.4414,1.641
50.8610,-0.5316,1.6765,-1.9776,2.646
50.8730,-1.2367,-0.3463,-0.9600,1.603
50.9490,-0.5073,0.2363,0.0910,0.567
50.9530,1.3753,0.9954,0.9745,1.957
50.9550,0.4955,0.9864,0.9350,1.447
50.9570,0.5422,0.4603,-1.4544,1.619
50.9600,-0.3253,-0.6814,-3.9013,3.974
50.9640,-1.4199,-2.4911,0.3604,2.890
50.9670,-0.1834,-0.6445,0.8046,1.047
50.9690,-0.1810,-0.6402,0.8046,1.044
50.9700,-0.8936,0.7718,-0.8474,1.453
50.9780,0.2816,-0.6115,-0.7277,0.991
50.9830,0.2877,0.3196,-0.5733,0.717
50.9980,0.2877,-1.9824,1.2942,2.385
51.0240,-0.8054,-1.2691,-0.5290,1.594
51.0240,-1.6770,-1.1817,-0.7923,2.199
51.0250,-0.7617,1.4891,-1.0866,1.995
51.0870,-1.2295,0.2128,-0.1013,1.252
51.0880,-0.1410,1.0065,0.4004,1.092
51.0880,1.0155,2.2521,0.6483,2.554
51.0890,1.6892,1.8580,-0.7618,2.624
51.0890,-0.9091,0.0623,-1.2467,1.544
51.0890,1.1445,-0.0789,-1.7134,2.062
51.0940,-0.8868,-1.7456,1.2674,2.332
51.1100,-0.2475,0.4946,2.0155,2.090
51.1200,0.1515,1.3729,-1.9349,2.377
51.1880,-1.4439,-0.0056,-0.0399,1.444
51.1920,-0.5370,-0.4196,-1.2955,1.464
51.1940,1.2790,2.0523,0.6966,2.517
51.1960,0.5444,-0.0334,1.6376,1.726
51.1970,-0.7565,0.0196,-0.0933,0.762
51.2030,0.1128,-0.2192,-1.6375,1.656
51.2040,-1.6425,-1.8565,-0.9910,2.670
51.2070,-0.2186,-1.2240,0.6408,1.399
51.2090,1.3511,2.8615,-0.2953,3.178
51.2660,-0.8479,0.5408,0.3919,1.079
51.2690,0.7814,0.4011,-2.1087,2.284
51.2700,0.0776,-1.1718,1.4695,1.881
51.2720,0.5198,-2.4034,0.3526,2.484
51.2750,0.0425,-1.8008,0.5176,1.874
51.2780,-1.2855,-0.2351,-0.0549,1.308
51.2790,-0.2486,1.6881,-1.3226,2.159
51.2960,1.8029,0.0110,1.0202,2.072
51.2990,0.6329,1.4993,0.5437,1.716
51.3020,0.6615,0.7779,-1.2940,1.648
51.3710,1.3304,1.4191,1.5167,2.467
51.3750,0.3595,-0.4329,1.8446,1.929
51.3760,0.5867,-1.7418,-0.9795,2.083
51.3780,-0.4370,-1.8443,-1.2166,2.252
51.3810,-1.6396,-3.0086,1.7951,3.868
51.3850,-0.2549,2.0735,-2.3195,3.122
51.3870,-0.1330,-0.0482,2.8244,2.828
51.4030,0.5343,-0.4866,-0.5730,0.922
51.4060,1.4879,0.0432,1.0766,1.837
51.4070,-0.2509,-1.5007,1.2549,1.972
51.4130,-0.6941,-0.1108,-0.6461,0.955
51.4900,-0.3704,-0.8357,-1.4828,1.742
51.4950,-0.3525,-0.7873,-1.2170,1.492
51.5020,1.0390,-0.1031,0.4925,1.154
51.5050,-0.5322,1.6309,0.3500,1.751
51.5070,0.3399,1.4562,-0.2786,1.521
51.5080,0.8402,0.3295,-1.9629,2.160
51.5090,1.1666,-0.8404,1.6404,2.181
51.5120,0.3676,-2.1611,0.4792,2.244
51.5140,0.8436,-2.0496,0.0722,2.218
51.5170,-1.3327,0.8093,1.3113,2.037
51.5300,-1.3582,1.6729,-0.3909,2.190
51.5990,0.9098,1.0404,0.8947,1.646
51.6000,0.9546,0.2517,1.2107,1.562
51.6000,1.3227,2.4947,0.4445,2.858
51.6010,-0.2293,1.8679,-0.2752,1.902
51.6010,0.0702,0.2639,-1.5574,1.581
51.6020,0.5694,-1.4453,0.6979,1.703
51.6020,0.0882,-2.2065,-0.1173,2.211
51.6020,-0.4373,1.4028,-0.4369,1.533
51.6130,-0.3968,1.9813,0.4513,2.070
51.6810,-1.4415,1.2008,0.0886,1.878
51.6940,1.4280,-0.1691,0.6274,1.569
51.6960,0.6641,-0.6258,-0.6486,1.120
51.6970,-0.8677,0.1529,-0.1530,0.894
51.6980,-0.3425,-0.0516,-1.9990,2.029
51.7040,-1.6966,-1.3803,-1.3167,2.553
51.7060,-0.8812,-0.4164,-1.6603,1.925
51.7070,0.5877,0.8192,0.7256,1.242
51.7080,-0.1097,0.3611,0.5640,0.679
51.7220,0.5233,0.9038,-1.8230,2.101
51.7250,-0.8318,-0.0273,-1.4914,1.708
51.8040,-0.2076,-0.0958,-0.5037,0.553
51.8060,-0.4411,-2.0170,0.7449,2.195
51.8070,0.0944,-2.6951,0.4480,2.734
51.8080,-1.3132,0.1574,-1.1873,1.777
51.8090,-1.2400,0.3459,-1.4219,1.918
51.8100,-0.6992,0.6221,-0.8496,1.264
51.8100,0.4681,1.0380,2.9071,3.122
51.8110,3.2753,1.2867,1.1702,3.708
51.8140,-0.3141,0.5225,-1.1007,1.258
51.8270,-1.0234,-0.2713,-2.3756,2.601
51.9010,0.0587,-1.7148,0.0199,1.716
51.9030,0.0539,-1.5702,1.3882,2.097
51.9030,0.6185,2.1001,1.5749,2.697
51.9040,0.1290,1.7798,0.2161,1.797
51.9050,0.1229,1.7671,0.2161,1.784
51.9050,0.3187,-0.7437,-0.1586,0.824
51.9060,0.8137,-0.3511,1.9123,2.108
51.9060,0.0825,-1.1030,0.6554,1.286
51.9130,-0.3235,-0.0751,0.6314,0.713
51.9760,-0.6356,-0.9403,-2.3685,2.626
51.9800,-1.3770,1.0367,-1.2636,2.137
51.9830,0.8259,0.7697,0.9056,1.447
51.9860,0.1557,1.8091,3.3357,3.798
51.9880,1.6949,0.6195,0.8397,1.990
51.9900,-0.3901,0.7376,-1.6587,1.857
51.9900,-0.1150,-1.8948,1.3364,2.322
52.0050,-0.0172,-1.1952,0.7750,1.425
52.0150,-0.1895,-0.7978,1.4872,1.698
52.0150,-0.9855,0.4646,-0.9082,1.418
52.0730,-1.0464,-0.0690,-1.6647,1.967
52.0730,0.1562,-0.9113,1.2862,1.584
52.0740,0.3936,0.7958,-0.0486,0.889
52.0740,1.5198,1.5105,1.2288,2.470
52.0750,0.1484,0.7528,1.1689,1.398
52.0750,0.1545,0.1190,-1.8334,1.844
52.0830,-0.6074,-1.8208,-1.1068,2.216
52.0950,-0.8291,-2.3731,-0.4687,2.557
52.1750,1.0395,2.5526,1.3354,3.063
52.1810,-1.4031,0.7726,-0.3658,1.643
52.1860,-0.4548,-0.8290,0.7535,1.209
52.1890,0.6432,-0.5382,-0.7572,1.130
52.1910,0.4968,-0.7203,1.1738,1.464
52.1940,0.1098,-1.9685,0.7944,2.126
52.1950,-1.3141,0.0088,-2.1912,2.555
52.1970,-0.4605,-0.7424,-0.9736,1.308
52.1980,-0.8428,1.1953,-0.5652,1.568
52.1990,0.4440,-0.7339,1.0964,1.392
52.2150,-0.1467,1.7264,0.1507,1.739
52.2180,1.1608,2.3347,-0.6203,2.680
52.2910,-0.3275,-0.2331,0.7815,0.879
52.2940,0.1572,-0.9553,-0.3329,1.024
52.2950,0.2378,-2.1285,-0.4034,2.179
52.2960,-1.4280,-1.9528,1.3109,2.752
52.2980,-0.5673,1.7750,-0.9838,2.107
52.3010,-0.3626,0.1781,-1.3226,1.383
52.3030,-0.7860,-0.9618,1.2584,1.768
52.3050,1.5674,0.8985,0.2745,1.827
52.3060,1.3307,2.0692,1.9852,3.161
52.3210,-0.9050,0.3124,-1.0735,1.438
52.3230,-0.8389,0.2476,-2.9733,3.099
52.3330,-0.3663,-1.4598,-0.3085,1.536
52.3870,-0.5903,-0.9143,1.3796,1.757
52.3870,0.5447,1.9586,-0.3226,2.058
52.3880,0.1784,1.2373,1.3628,1.849
52.3890,0.6634,1.0086,1.5638,1.976
52.3890,1.1168,-0.2306,-1.3643,1.778
52.3940,-0.0378,-0.0770,0.9353,0.939
52.4820,0.9291,-1.1317,-0.1852,1.476
52.4860,-0.7256,-0.1410,-0.4272,0.854
52.4870,-0.6999,1.0818,-1.5968,2.052
52.4880,0.5439,0.1074,0.3365,0.649
52.4900,1.0622,0.7479,0.6010,1.431
52.4920,0.8882,0.9738,0.1963,1.333
52.4960,-0.3157,0.1167,-1.0045,1.059
52.4980,0.7252,1.3915,0.3038,1.598
52.5000,0.3957,-1.6163,-0.5605,1.756
52.5030,0.0578,-2.3137,-0.0829,2.316
52.5060,-0.6360,-1.2054,0.0882,1.366
52.5130,-0.3410,2.2081,-1.1712,2.523
52.5300,-0.1924,0.7501,-0.2567,0.816
52.5350,-0.1284,-0.0874,1.6347,1.642
52.5420,1.7800,0.5673,-0.9810,2.110
52.6280,1.1870,1.8353,0.5118,2.245
52.6310,0.3005,0.6210,0.2340,0.729
52.6340,-0.3395,-0.1030,-1.7029,1.739
52.6380,-0.2269,-1.6503,-0.0377,1.666
52.6400,-0.1454,-0.1428,-0.0042,0.204
52.6430,0.5244,1.2598,0.8889,1.629
52.6460,-0.3909,0.7620,-0.4793,0.981
52.6470,-0.1085,-0.6562,0.2199,0.700
52.6480,0.7390,0.3530,-0.1692,0.836
52.6490,0.3328,-2.4567,1.9688,3.166
52.6550,0.8392,-1.4629,0.1659,1.695
52.6640,-0.8665,-1.0357,0.2554,1.374
52.6790,-0.7710,0.8822,-1.0711,1.588
52.6830,0.3027,2.2159,-1.0029,2.451
52.7510,0.8120,-0.2791,2.4280,2.575
52.7530,0.6830,0.9608,0.9257,1.499
52.7540,0.5612,0.7141,-0.3432,0.971
52.7550,-0.2003,0.4554,-1.3020,1.394
52.7560,0.8493,-2.1782,0.4889,2.389
52.7570,-0.4638,-1.9942,0.8994,2.236
52.7580,-0.3366,-0.9516,1.7672,2.035
52.7610,-0.2024,1.9166,-1.5453,2.470
52.7730,-1.3812,0.2692,-1.2890,1.908
52.7810,-0.4247,-0.7283,0.6084,1.040
52.7960,1.2125,0.7128,0.9651,1.706
52.8770,0.9865,0.0000,2.3214,2.522
52.8810,-0.6189,0.3564,-3.2799,3.357
52.8840,-0.2047,-0.2985,-5.3844,5.397
52.8890,-2.1524,-2.4098,1.0572,3.400
52.8910,-0.7175,0.2483,1.1361,1.366
52.8920,0.6570,0.8039,1.7419,2.028
52.8950,-0.8295,0.5830,-0.3004,1.057
52.8960,0.5527,0.1107,-1.3227,1.438
52.8970,0.0879,0.7562,0.7315,1.056
52.8990,0.3421,-2.6661,1.1541,2.925
52.9150,-0.5555,-0.0792,0.6980,0.896
52.9180,-1.1287,-0.6526,-2.4108,2.741
52.9870,-0.9794,1.5343,-2.1629,2.827
52.9880,-1.5967,0.5554,0.5941,1.792
52.9880,-0.2100,-0.0360,0.6218,0.657
52.9890,1.2904,2.4320,0.0066,2.753
52.9890,0.4962,1.4228,-1.3915,2.051
52.9900,0.4774,-0.1054,0.0955,0.498
52.9900,0.3281,-0.7561,-2.8037,2.922
52.9920,-0.8883,-2.2153,-0.7135,2.491
53.0030,-1.4278,-0.5194,0.4165,1.575
53.0190,-0.1761,1.8722,-2.1883,2.885
53.0240,-1.0877,-0.6698,-0.3734,1.331
53.0330,0.2223,0.1686,-0.9059,0.948
53.1020,1.8097,1.7086,2.0535,3.227
53.1110,0.2391,-1.2589,1.0300,1.644
53.1150,-0.0838,-0.2371,-0.1994,0.321
53.1170,-0.6431,-1.3391,-2.2572,2.702
53.1220,-1.6610,-0.3439,-1.8694,2.524
53.1270,0.2141,-0.8909,-0.4063,1.002
53.1280,0.4474,1.0463,0.8937,1.447
53.1300,0.1607,0.5050,1.1761,1.290
53.1320,0.8274,0.5302,-2.6486,2.825
53.1340,0.7591,-1.2568,1.6347,2.197
53.1480,0.1874,-1.4011,-1.7604,2.258
53.2230,0.6510,-2.3278,0.6529,2.504
53.2240,-0.8992,-0.5156,0.2253,1.061
53.2250,-0.3034,1.9221,-0.9084,2.147
53.2260,1.1455,-0.1509,0.6394,1.321
53.2260,0.7298,0.4788,0.2036,0.896
53.2270,1.5208,0.8370,-0.0767,1.738
53.2270,-0.4789,0.3210,0.1876,0.606
53.2280,-0.3789,-0.4567,-0.8204,1.013
53.3130,1.1244,-1.9856,1.4062,2.680
53.3160,-0.2775,-1.8506,-1.0922,2.167
53.3170,-1.0531,0.2953,-0.0746,1.096
53.3190,0.7109,2.5255,-0.2062,2.632
53.3230,-1.1913,0.8393,2.6846,3.055
53.3260,0.7619,-0.6546,-1.2468,1.601
53.3280,1.2124,-0.0562,0.2113,1.232
53.3290,-0.8679,-1.4138,0.8457,1.862
53.3310,-0.2341,-0.1542,-0.2866,0.401
53.3320,-0.3057,0.1850,-1.1820,1.235
53.3350,0.1193,0.4499,-0.4111,0.621
53.3480,0.9899,-0.3758,1.0985,1.526
53.4240,0.8778,1.6950,1.8501,2.658
53.4270,0.7872,2.1741,0.6612,2.405
53.4280,0.0395,-0.5344,-1.1849,1.300
53.4290,0.8199,-1.0101,0.6658,1.461
53.4300,0.9789,-2.3506,1.4319,2.921
53.4330,0.6405,-2.5492,1.0620,2.835
53.4350,-0.7921,0.8393,-1.4925,1.887
53.4380,-1.0244,2.3278,-0.5778,2.608
53.4390,0.9417,1.0110,0.8550,1.625
53.5040,1.7521,0.5878,3.2216,3.714
53.5080,1.4823,1.9840,-0.3254,2.498
53.5090,0.3637,0.4482,0.9399,1.103
53.5110,-1.0017,0.1761,-3.2786,3.433
53.5150,-0.2354,-0.6902,0.6431,0.972
53.5170,-0.1076,-1.9660,-0.9538,2.188
53.5180,0.7005,0.7958,1.0837,1.516
53.5200,-0.5700,1.8345,0.0040,1.921
53.5220,-1.1592,0.5576,-0.6220,1.429
53.5360,0.6030,-0.2070,0.2603,0.689
53.5420,0.5999,-0.0455,-0.2616,0.656
53.5530,-0.3006,-0.3227,1.5723,1.633
53.6170,-0.8652,-0.3078,-1.9879,2.190
53.6200,-1.9813,-0.9794,-0.9644,2.411
53.6220,-0.3563,1.2366,-0.8233,1.528
53.6230,-0.2839,-0.3795,1.0477,1.150
53.6240,-0.3384,0.8288,1.9132,2.112
53.6250,0.5505,-0.2971,-0.7934,1.010
53.6270,0.2928,1.9483,-1.4507,2.447
53.6950,-1.0722,-0.0569,-2.1378,2.392
53.6980,0.8818,-1.2605,1.5648,2.194
53.6990,-0.9851,-1.4809,-0.8569,1.974
53.7010,-1.2291,0.2832,-1.7859,2.186
53.7060,-0.9609,0.3536,-2.5916,2.787
53.7090,-0.7167,0.9775,-0.0597,1.214
53.7100,0.4329,1.4783,1.4092,2.088
53.7110,2.9361,1.0538,0.9808,3.270
53.7150,0.3670,1.0922,0.7774,1.390
53.7260,-1.3453,-0.6996,-2.9443,3.312
53.7340,-1.2121,-0.8797,-2.3409,2.779
53.8050,0.6716,-1.4063,2.2728,2.756
53.8060,0.7149,1.5979,0.9177,1.976
53.8070,-0.5286,1.1799,0.7753,1.508
53.8070,-0.6091,0.1786,-0.7676,0.996
53.8080,-0.4784,-1.2604,-0.5017,1.438
53.8090,0.1223,-1.4426,1.0342,1.779
53.8090,0.2425,-1.4216,1.1083,1.819
53.8130,-1.5340,0.1615,-0.0758,1.544
53.8850,-1.4758,-0.5387,-1.8596,2.434
53.8900,-0.7892,2.2407,-0.3297,2.398
53.8930,0.1722,0.4324,1.0520,1.150
53.8980,0.5360,1.5980,1.8674,2.516
53.8990,1.7602,1.9855,-0.3662,2.679
53.9010,0.6650,1.4965,-0.4628,1.702
53.9030,0.0565,0.1877,0.0679,0.207
53.9060,-0.1839,-2.7832,0.5064,2.835
53.9080,-0.3589,-2.1906,0.6356,2.309
53.9220,-0.2251,1.3287,-0.1594,1.357
53.9250,-0.3235,-0.0542,-1.2344,1.277
54.0060,-0.4602,-1.4847,1.7848,2.367
54.0080,0.7602,1.0396,-0.3125,1.325
54.0120,1.6838,1.3934,1.4113,2.602
54.0140,-0.6018,0.0403,-0.5317,0.804
54.0150,-0.1873,-0.3011,-2.3238,2.351
54.0160,-1.0065,-1.9246,-0.4636,2.221
54.0170,-0.0966,-2.1098,-0.2302,2.124
54.0300,0.8605,1.9893,0.5824,2.244
54.0310,-0.8399,1.4496,0.0138,1.675
54.0350,-0.0369,-0.5099,0.7238,0.886
54.0370,0.6630,-0.9940,-0.7498,1.411
54.0520,-0.1320,-1.5490,0.6555,1.687
54.0530,0.7745,-2.3135,-0.2306,2.451
54.1210,-1.3760,-0.0679,-1.4043,1.967
54.1220,-0.8124,0.4685,-3.1439,3.281
54.1230,-0.6322,-0.5581,-0.3857,0.927
54.1230,0.0591,-0.7127,0.6953,0.997
54.1240,0.5749,1.5340,0.6306,1.755
54.1250,0.2750,1.5167,-1.3482,2.048
54.1250,-0.3947,-0.4657,-0.3187,0.689
54.1320,-0.1300,-0.4549,-2.5332,2.577
54.1990,-0.2612,-2.1429,-0.9589,2.362
54.2010,-1.8980,-2.7368,0.7362,3.411
54.2030,-0.7135,1.7575,-1.1393,2.213
54.2050,-0.0788,0.0563,-0.6566,0.664
54.2080,-0.5684,-0.6206,1.1692,1.441
54.2090,1.8024,0.3063,0.1638,1.836
54.2100,0.9947,1.8070,0.6511,2.163
54.2230,-0.4617,-0.0794,-0.2227,0.519
54.2260,-0.6060,0.1836,-2.2864,2.372
54.2320,-0.2163,-1.0959,-0.9061,1.438
54.3020,-0.3218,-0.6315,-0.6187,0.941
54.3050,0.6396,1.4598,0.1342,1.599
54.3080,0.2435,1.6580,0.7230,1.825
54.3090,-0.1944,0.5592,0.4021,0.716
54.3100,1.6292,-0.2310,1.0844,1.971
54.3120,0.5045,-1.4205,0.2104,1.522
54.3150,1.9127,-1.6462,-0.1930,2.531
54.3160,-1.2491,-0.5601,-0.0976,1.372
54.3900,-0.5025,1.1726,-1.6169,2.060
54.3960,0.2370,0.2096,-0.2607,0.410
54.4000,1.1254,0.9231,0.6514,1.595
54.4060,1.1102,1.7730,-0.0874,2.094
54.4080,0.2436,0.7999,0.6904,1.084
54.4090,-0.3653,1.2000,-1.4238,1.898
54.4120,-0.2135,-0.3856,-0.7751,0.892
54.4140,0.2408,-2.1918,-0.4841,2.258
54.4150,-0.3930,-0.8250,1.3426,1.624
54.4170,0.5730,1.8247,-0.4878,1.974
54.4310,-0.4611,1.7070,-1.0337,2.048
54.4350,-0.6602,-0.1782,0.5657,0.887
54.5070,1.8338,0.3008,1.0673,2.143
54.5100,1.8326,1.0164,2.9851,3.647
54.5120,-0.2717,-0.5489,-1.9937,2.086
54.5150,-0.2752,-0.3453,-1.4275,1.494
54.5170,-1.6126,-1.9260,1.1546,2.765
54.5190,1.5233,-0.4820,1.7376,2.360
54.5200,0.0041,0.2001,1.0025,1.022
54.5240,-0.6668,0.6844,-1.4097,1.703
54.5260,0.2413,0.7549,-0.1144,0.801
54.5380,-0.2122,0.7621,-1.5330,1.725
54.5430,2.1013,-0.8811,3.2973,4.008
54.5520,-0.5966,-1.7727,0.7642,2.020
54.6160,-1.4263,-2.0205,-1.8204,3.071
54.6170,-0.8426,1.8169,-0.9910,2.234
54.6170,-0.0578,2.2990,-0.7252,2.411
54.6170,0.3990,-0.6253,2.1815,2.304
54.6180,0.6877,1.4704,0.6719,1.757
54.6180,1.7582,2.1159,0.8204,2.871
54.6220,-0.6874,1.0271,-2.0992,2.436
54.6810,0.1836,-1.6615,-1.0598,1.979
54.6830,-1.0366,-2.2965,0.4162,2.554
54.6850,0.7484,-0.4712,1.9545,2.145
54.6860,-0.1807,1.0505,-0.2530,1.096
54.6870,-1.2676,0.0914,-1.2573,1.788
54.6890,-0.0934,-0.9917,0.0895,1.000
54.7030,1.4059,1.6252,1.9438,2.898
54.7060,0.4061,-1.2788,2.7961,3.101
54.7880,0.3833,0.5121,-0.4038,0.756
54.7930,-0.8474,-0.4026,-3.6780,3.796
54.7970,-1.8318,-1.1112,-1.2850,2.498
54.8010,-0.1733,2.0975,1.1522,2.399
54.8090,-0.4184,0.7065,0.4545,0.939
54.8100,0.0713,0.2004,0.3936,0.447
54.8120,0.0719,0.1902,0.3937,0.443
54.8150,-0.0977,0.7290,0.1389,0.749
54.8160,0.3470,-1.5454,0.5580,1.679
54.8170,0.0176,-1.5619,1.5791,2.221
54.8180,-1.0797,-0.7720,-1.5765,2.061
54.8310,-0.9421,1.3210,-3.0945,3.494
54.8340,-1.4652,0.0494,0.2324,1.484
54.9000,0.0291,0.4363,1.2980,1.370
54.9030,1.3464,1.5788,-0.3204,2.100
54.9050,0.2308,1.7061,-0.9846,1.983
54.9060,1.2529,-1.7138,1.6924,2.715
54.9080,0.4852,-0.7952,-2.7058,2.862
54.9090,-0.8155,-1.9515,-1.0347,2.355
54.9110,-1.3441,-1.3462,1.9136,2.698
54.9130,0.0234,1.9217,-2.7074,3.320
54.9230,-0.0864,-0.4449,0.9367,1.041
55.0100,0.2263,-0.0247,-1.7304,1.745
55.0110,-0.0000,-1.5326,0.5021,1.613
55.0110,0.4863,-1.8045,0.7079,1.998
55.0120,0.4034,-0.6565,1.4377,1.631
55.0130,-1.1029,-0.3406,-1.8067,2.144
55.0130,-1.5031,-0.2881,-2.3575,2.811
55.0140,0.5468,-0.6555,0.1110,0.861
55.0310,-0.0594,1.3853,1.0315,1.728
55.0350,0.0267,1.2786,1.0530,1.657
55.0380,1.2759,1.0963,-1.5937,2.317
55.0400,0.0871,-0.2271,0.7790,0.816
55.0440,0.2658,-1.8344,-0.8993,2.060
55.0870,0.6393,-2.1230,1.5391,2.699
55.0900,-1.5038,-0.7387,0.4006,1.723
55.0930,-0.3192,2.0827,-1.3377,2.496
55.0960,0.0380,0.2333,0.7452,0.782
55.0980,0.9797,-0.2267,1.2169,1.579
55.1100,0.4803,1.1161,0.2700,1.245
55.1130,0.2117,1.2874,2.0824,2.457
55.1210,0.0840,0.8621,-0.4735,0.987
55.1820,-0.4018,-1.3876,-0.5130,1.533
55.1860,-0.6175,-2.1036,-1.8154,2.846
55.1890,0.2420,0.9588,1.5879,1.871
55.1940,0.3740,2.0292,0.0867,2.065
55.1970,-1.3913,1.0919,-0.5382,1.849
55.1980,1.7152,-0.6728,0.2616,1.861
55.2000,1.2628,1.0103,-0.1490,1.624
55.2050,-0.2459,-2.4443,1.5856,2.924
55.2170,-0.3902,-0.7770,-0.9093,1.258
55.2240,-0.7423,-0.2542,-0.6137,0.996
55.2930,-0.6358,0.3091,-1.0039,1.228
55.2960,0.5257,-0.2919,0.9043,1.086
55.2970,0.6133,1.3282,1.5806,2.154
55.2990,1.0306,2.0772,0.0256,2.319
55.3010,0.1393,0.2177,-1.2254,1.252
55.3050,-0.7244,-0.3140,-2.4416,2.566
55.3070,0.2551,-1.6117,0.0915,1.634
55.3100,0.4150,-3.0774,0.7714,3.200
55.3270,-0.4101,-1.5527,-1.2434,2.031
55.3300,-0.8830,1.1275,-2.0001,2.460
55.3350,0.4234,1.6399,-0.3086,1.722
55.3990,0.9253,0.1346,1.8557,2.078
55.4020,2.2383,1.9416,0.2635,2.975
55.4040,0.0890,1.5452,2.9366,3.320
55.4050,-0.8960,-0.3746,-2.0757,2.292
55.4070,-1.0681,-0.8067,-0.7481,1.533
55.4100,0.8291,-1.7483,0.8752,2.124
55.4110,1.1748,0.6242,0.7531,1.529
55.4210,-0.0325,1.7096,0.0205,1.710
55.4250,-1.1196,1.0891,-0.0345,1.562
55.5050,-1.1249,1.0742,-0.0344,1.556
55.5050,0.6925,-0.7092,0.6156,1.167
55.5060,0.2097,-1.3364,0.3343,1.393
55.5060,-0.7059,-0.7619,-0.4056,1.115
55.5070,-1.4238,-0.8246,-0.6104,1.755
55.5070,-0.7156,1.6026,-0.5757,1.847
55.5080,0.4430,0.6839,1.4498,1.663
55.5080,-0.3119,1.3254,1.8629,2.307
55.5160,1.5538,1.6702,-1.4434,2.700
55.5220,0.2647,2.5695,-0.3264,2.604
55.5910,-0.5404,0.3115,-1.1759,1.331
55.5940,0.4869,-1.3794,0.9780,1.760
55.5950,-0.3053,-1.4891,-2.2924,2.751
55.5960,-1.2328,0.6829,-1.9141,2.377
55.5970,-1.3128,0.5288,-2.5400,2.908
55.5990,-1.2254,-0.0178,-0.2772,1.256
55.6000,0.5071,0.4414,0.2498,0.717
55.6020,2.6824,0.5805,0.4786,2.786
55.6590,-0.0639,0.7934,-0.4048,0.893
55.6620,-0.5924,-0.1704,-1.4330,1.560
55.6640,-1.2687,-0.5790,-2.2853,2.677
55.6660,0.5020,-1.5610,0.9888,1.915
55.6670,0.4588,0.8406,0.5279,1.094
55.6690,-0.6143,1.0451,0.9938,1.568
55.6730,-0.0997,0.4987,-1.1105,1.221
55.6830,-0.8432,-0.7278,-1.8323,2.144
55.7080,0.5489,-1.7973,1.5113,2.412
55.7110,0.1853,-1.9400,0.2661,1.967
55.7150,-1.2676,-0.9011,0.0716,1.557
55.7220,-1.1368,0.0772,-1.9806,2.285
55.7870,-0.7914,1.4767,-1.8789,2.517
55.7890,-0.5232,-0.1270,0.1073,0.549
55.7890,0.3760,1.6048,2.2155,2.761
55.7900,2.3137,2.3071,1.7213,3.693
55.7930,-0.7504,-0.5387,0.2239,0.950
55.7940,0.2930,-0.2315,-1.3837,1.433
55.7960,0.4720,-2.2448,1.3350,2.654
55.8060,-0.6670,-1.9483,0.7052,2.177
55.8890,0.1985,1.2920,-0.1498,1.316
55.8960,-0.2888,0.4553,-1.7516,1.833
55.9020,-0.4656,-1.2380,0.7193,1.506
55.9060,0.5123,0.3987,-0.0828,0.654
55.9100,0.7233,0.9362,0.5109,1.289
55.9110,-0.0116,0.9373,0.2966,0.983
55.9130,-0.2159,0.6760,-0.9915,1.219
55.9150,-1.7281,-2.2302,-0.1475,2.825
55.9160,-0.3922,-0.6172,-0.8812,1.145
55.9170,0.9355,0.8547,0.0657,1.269
55.9180,-0.1026,1.5887,0.8247,1.793
55.9300,0.9238,-0.0100,1.4760,1.741
55.9330,1.1419,-0.3985,-0.1951,1.225
55.9420,0.1914,-1.9076,-0.6932,2.039
56.0010,1.0911,-2.2503,-0.2349,2.512
56.0060,-1.2534,-0.8054,0.9879,1.788
56.0070,-0.0758,0.4035,-1.9046,1.948
56.0090,-0.4514,-0.8019,-1.0560,1.401
56.0120,-0.0754,-1.0534,-0.4899,1.164
56.0260,1.1948,1.2628,0.3587,1.775
56.0270,0.5597,0.5698,-0.1909,0.821
56.0290,0.7951,-0.2304,0.1215,0.837
56.0320,-0.0176,-1.2318,-1.2337,1.743
56.0420,-0.0935,-1.5970,-2.5111,2.977
56.0530,-1.9124,-2.4489,0.7018,3.185
56.1220,-0.3343,1.7146,-1.5091,2.308
