time,ax,ay,az,aT
33.6640,0.7039,-0.4133,1.1496,1.410
33.6650,-0.7885,-1.4483,-0.1634,1.657
33.6740,-0.6446,-0.7638,-1.4061,1.725
33.6800,-0.1495,0.1257,0.6218,0.652
33.7440,0.3557,-0.0776,-0.1779,0.405
33.7500,-1.2789,-1.4012,-1.2961,2.298
33.7550,-1.0042,-1.5708,-1.2568,2.248
33.7580,-0.3052,-0.3237,-0.1188,0.460
33.7600,-0.0517,0.3136,-0.6567,0.730
33.7620,1.2528,1.1367,2.1599,2.744
33.7640,0.1021,-0.5245,-1.8839,1.958
33.7660,-0.3181,-0.3955,-0.5348,0.737
33.7700,-0.4160,-0.0637,-0.9562,1.045
33.7810,1.2512,1.0561,4.6557,4.935
33.7970,0.2358,0.7732,-0.7217,1.084
33.8000,-0.6191,-1.2541,-0.6558,1.545
33.8780,-0.6801,-1.3331,-0.9179,1.756
33.8790,-0.4570,-0.1378,-0.0538,0.480
33.8790,-0.2297,0.7597,-0.2203,0.824
33.8790,0.5152,0.1170,-0.0192,0.529
33.8800,0.0885,-0.6640,-0.3316,0.747
33.8800,-0.4623,-1.0542,-0.3365,1.199
33.8810,-0.5469,-0.4557,-0.4299,0.832
33.8810,0.0852,0.6785,-0.1846,0.708
33.8930,0.6330,-0.0238,0.4522,0.778
33.9630,0.2840,-0.2777,-0.5714,0.696
33.9670,-0.5917,-1.0447,-0.2183,1.220
33.9700,-0.8575,-0.5394,-0.3428,1.069
33.9720,-0.0097,0.4392,1.6466,1.704
33.9780,0.4721,-0.1980,-0.4627,0.690
33.9810,-0.4591,-0.8123,-1.3115,1.610
33.9840,-1.3929,-0.7934,-1.7078,2.342
34.0020,-1.3973,-0.7729,-0.9692,1.868
34.0030,-0.5620,0.7679,-0.6064,1.128
34.0050,-0.0474,-0.2042,0.0473,0.215
34.0060,-0.5460,-0.7636,-0.7714,1.215
34.0120,-1.3893,-1.5760,-1.2309,2.435
34.0790,-0.6036,0.0059,0.1821,0.630
34.0800,0.2531,1.5179,0.2400,1.558
34.0800,0.6963,0.3269,0.6796,1.026
34.0810,-0.3009,-0.5295,-0.0565,0.612
34.0810,-0.9271,-0.6248,-1.0333,1.522
34.0810,-0.8144,-0.3596,-1.0546,1.380
34.0820,0.7623,1.1740,0.9796,1.708
34.0920,1.1747,1.1949,0.6314,1.791
34.1840,0.6656,0.4087,0.1693,0.799
34.1860,0.2282,-0.1712,-0.4581,0.540
34.1880,0.5196,1.2341,-0.0452,1.340
34.1900,1.0403,1.7629,2.1286,2.953
34.1920,1.4089,0.3452,-0.4083,1.507
34.1930,0.9086,-0.5583,2.4847,2.704
34.1950,-1.0653,-0.3798,-0.5563,1.260
34.1960,-1.4254,0.1186,-1.6661,2.196
34.1990,-1.1914,0.5942,-0.0476,1.332
34.2020,-0.6842,0.4699,-0.7130,1.094
34.2030,0.5305,-0.7408,0.4914,1.035
34.2180,-0.4624,-0.6671,-0.9989,1.287
34.2210,-0.7153,0.0485,-1.0982,1.312
34.2300,-0.2340,0.8158,-0.1560,0.863
34.2900,0.6550,0.6508,-0.1654,0.938
34.2920,0.9403,-0.3047,0.3579,1.051
34.2930,-0.3912,-0.3480,-1.3959,1.491
34.2940,-0.2655,0.4335,-0.9614,1.087
34.2940,0.4071,1.1377,0.2909,1.243
34.2950,0.8778,1.1100,0.5734,1.527
34.3000,0.7596,0.2009,0.2382,0.821
34.3130,-0.1454,-0.1856,-0.8152,0.849
34.3750,-0.1092,0.7064,0.6632,0.975
34.3780,0.1100,1.1880,-1.0797,1.609
34.3800,0.1517,1.0609,0.3151,1.117
34.3820,0.8809,-0.0031,-1.3246,1.591
34.3860,0.6010,-0.4122,2.0729,2.197
34.3880,-0.4390,0.5727,-0.7738,1.058
34.3910,0.1072,0.9580,-0.1033,0.969
34.3930,0.4559,0.4791,0.2549,0.709
34.4100,-0.2012,-1.0737,-1.2186,1.637
34.4120,0.3295,-1.4881,0.2935,1.552
34.4890,0.3465,-0.3119,0.4012,0.615
34.4920,1.3186,1.5669,-1.1852,2.366
34.4940,0.8828,1.0089,1.2162,1.810
34.4950,0.5113,-0.6724,-1.1372,1.417
34.4960,-0.4292,-0.7099,-0.2107,0.856
34.4980,-0.0660,-0.1404,-0.6405,0.659
34.5020,0.2062,1.0237,-0.3461,1.100
34.5040,0.6077,0.5496,1.4281,1.646
34.5050,-0.3980,-0.8354,-0.7337,1.181
34.5220,-1.2147,-0.8617,-1.2103,1.919
34.5250,-0.4199,-0.4815,0.0527,0.641
34.5290,0.0074,0.6401,2.0901,2.186
34.6090,0.0841,-0.4239,-1.5240,1.584
34.6110,-0.3756,-1.2921,-0.7675,1.549
34.6140,-0.6552,-1.1735,0.2835,1.374
34.6150,-0.1416,-0.1487,-0.5836,0.619
34.6190,0.3186,0.5855,1.6068,1.740
34.6210,0.3196,0.5879,1.6068,1.741
34.6230,-0.0491,-0.9909,-0.5026,1.112
34.6240,0.1592,-0.8423,-0.2957,0.907
34.6370,0.6205,-0.3230,1.3105,1.486
34.6380,0.3798,0.6504,0.5908,0.957
34.6390,0.3683,-0.2714,0.1466,0.480
34.6490,0.5186,-0.7950,-0.1935,0.969
34.7090,0.4122,-0.7121,0.2816,0.870
34.7100,-0.0545,0.0490,0.9721,0.975
34.7110,0.5838,0.5959,-0.1163,0.842
34.7110,0.6250,-0.2867,1.2424,1.420
34.7120,0.1883,-0.7092,0.6186,0.960
34.7120,-0.4471,-0.8480,-0.5894,1.125
34.7820,-0.8807,-0.8276,-1.0995,1.634
34.7870,-0.1180,0.3993,1.3018,1.367
34.7910,0.2897,-0.3059,0.2279,0.479
34.7940,-1.2093,-1.1618,-0.8447,1.878
34.7960,-1.5710,-1.6038,-1.7953,2.875
34.7970,-0.9273,-0.6184,-0.8114,1.379
34.7990,0.1179,0.9034,-0.3313,0.969
34.8010,0.1286,0.9120,-0.3313,0.979
34.8030,-0.0253,-0.8996,1.1232,1.439
34.8170,-0.8517,-1.1453,-2.1735,2.600
34.8840,-0.3400,0.3459,1.0373,1.145
34.8890,1.1375,1.2713,0.4951,1.776
34.8910,1.1028,0.8596,1.8023,2.281
34.8920,0.5640,0.0802,-1.2599,1.383
34.8950,-0.5605,-0.3471,-0.3622,0.752
34.8970,-0.0626,1.1204,0.5680,1.258
34.8980,0.6177,1.2637,-0.0497,1.408
34.9010,0.5249,0.0303,0.4949,0.722
34.9030,-0.2566,-0.6030,-0.0499,0.657
34.9180,-0.6277,-0.9032,-1.4553,1.824
34.9210,0.0956,1.1706,0.7701,1.404
34.9290,0.2198,1.1275,0.6803,1.335
34.9920,0.2375,0.1062,-0.5623,0.620
34.9950,0.0735,-0.7216,0.1332,0.737
34.9960,-0.9980,-0.4145,-1.3800,1.753
35.0150,-1.1007,0.1889,-1.7654,2.089
35.0160,-0.4978,0.9287,0.3188,1.101
35.0230,-0.1611,-0.0472,-0.0618,0.179
35.0250,0.1327,-1.0571,-1.9735,2.243
35.0290,-0.5741,-0.7335,0.0819,0.935
35.0310,-0.6162,-0.0036,-0.1502,0.634
35.0320,0.1790,1.4266,0.3467,1.479
35.0410,1.1181,0.5214,-1.1676,1.699
35.0490,0.4566,-0.3035,3.0318,3.081
35.1180,-0.6182,0.2351,-1.7027,1.827
35.1190,-0.6055,0.4927,-0.4290,0.891
35.1200,-0.2954,1.2159,0.9633,1.579
35.1200,0.6453,0.8409,0.0883,1.064
35.1210,-0.0812,-0.5199,0.2871,0.599
35.1210,-0.2958,-0.2907,-0.9339,1.022
35.1220,-0.1265,0.6322,-0.7627,0.999
35.1300,0.3560,1.0065,1.6112,1.933
35.1460,0.6251,0.6481,0.7326,1.161
35.1500,-0.2051,-0.7818,-1.1971,1.444
35.2130,-0.0672,-0.7938,-0.6464,1.026
35.2150,-0.3329,0.3549,0.3412,0.594
35.2160,0.1501,1.0222,-0.4536,1.128
35.2190,0.7662,1.0006,0.6358,1.412
35.2220,-0.0958,-0.5266,-0.1351,0.552
35.2230,0.2094,-0.2391,-1.2975,1.336
35.2250,1.1117,0.8937,1.2619,1.904
35.2860,0.3113,0.8508,1.2858,1.573
35.2920,0.7306,1.4527,-0.1255,1.631
35.2930,0.4309,-0.1957,-1.1597,1.252
35.2970,0.2785,-0.0464,2.3444,2.361
35.3000,-0.2221,0.6420,-1.7916,1.916
35.3030,0.0416,0.9110,1.7113,1.939
35.3050,0.5629,0.0086,-0.2636,0.622
35.3070,0.1274,-0.7445,-0.4551,0.882
35.3090,-0.4101,-0.7957,-0.4838,1.018
35.3230,-0.2642,0.2334,-0.7303,0.811
35.3290,0.1049,0.9336,-0.0636,0.942
35.3930,0.6656,-0.2944,-0.0204,0.728
35.3960,-0.0961,-1.0611,0.0276,1.066
35.3980,-0.4238,-1.1031,-1.3121,1.766
35.4000,-0.4247,-1.0962,-1.3122,1.762
35.4040,0.4709,0.7986,-0.0026,0.927
35.4060,0.6498,0.1713,0.0165,0.672
35.4080,-0.1349,-0.7559,-1.0800,1.325
35.4100,0.5382,-0.6798,-0.5569,1.031
35.4250,-0.0063,-0.2963,1.7725,1.797
35.4300,0.5472,0.9387,-1.6669,1.990
35.5050,-0.4647,-1.4373,-0.5333,1.602
35.5060,0.0206,-0.4694,-0.6244,0.781
35.5070,-0.3418,-0.8346,-1.1046,1.426
35.5090,-0.4839,-1.0733,0.6670,1.353
35.5100,0.2914,1.0060,0.2956,1.088
35.5110,0.0354,-0.5257,-0.2300,0.575
35.5120,-1.0117,-1.5902,-1.3673,2.328
35.5130,-0.9757,-0.6776,-1.0898,1.612
35.5360,-0.5782,0.3841,-0.6962,0.983
35.5400,0.2056,0.7242,1.1629,1.385
35.5420,0.2545,0.0230,-0.5155,0.575
35.5490,-0.0254,-0.9348,-0.4125,1.022
35.6140,-0.4080,-0.8872,-0.0259,0.977
35.6160,0.0520,0.9117,-0.0870,0.917
35.6170,0.5852,1.1006,0.6612,1.411
35.6180,0.5847,0.2531,-0.6376,0.901
35.6200,-0.0808,-0.8018,-1.7066,1.887
35.6220,-0.9873,-1.2873,-0.6783,1.758
35.6230,-0.5059,0.1422,-0.0822,0.532
35.6760,0.4757,0.3455,1.7614,1.857
35.6800,0.2530,-0.0264,-2.1113,2.127
35.6820,-0.7688,-1.0289,-1.4193,1.914
35.6820,-1.2691,-0.9586,-1.3990,2.118
35.6840,-0.8994,0.5603,-0.9583,1.429
35.6880,0.1402,0.6973,0.9057,1.152
35.6910,-0.0015,-0.0661,-0.6493,0.653
35.7070,-0.8648,-1.3516,-0.3679,1.646
35.7110,-1.3627,-0.9017,-1.3757,2.136
35.7200,-0.1831,0.8124,0.0480,0.834
35.7770,0.7042,0.7850,0.4517,1.147
35.7810,0.6624,0.6592,-0.0126,0.935
35.7830,0.1898,-0.5812,-0.5262,0.807
35.7840,-0.6022,-0.6702,-1.1450,1.457
35.7860,-0.0492,1.0645,-0.1071,1.071
35.7900,0.7749,1.5102,0.8757,1.910
35.7920,0.9534,0.2888,0.1970,1.015
35.8080,0.0781,0.1941,-0.1144,0.238
35.8120,-0.6036,-0.0611,-1.6934,1.799
35.8210,-0.7211,0.3361,-0.6136,1.005
35.8840,-0.0780,0.9904,-0.5657,1.143
35.8870,0.8797,0.1819,1.0672,1.395
35.8900,-0.7935,-0.2545,-0.1790,0.852
35.8930,-1.0893,-0.6760,-2.1362,2.491
35.8950,-0.6765,0.0030,0.0978,0.684
35.8970,0.1612,0.9178,-0.1331,0.941
35.8990,1.5128,-0.0768,1.4329,2.085
35.9010,0.1127,-0.9397,-0.2946,0.991
35.9190,-0.1438,-0.3960,-1.8054,1.854
35.9220,0.0317,0.4990,0.6571,0.826
35.9950,0.4680,1.3697,0.8235,1.665
35.9960,0.4943,-0.4056,0.1567,0.658
35.9960,-0.1841,-0.6445,-0.1858,0.696
35.9970,-0.6878,-0.6663,-0.4312,1.050
36.0070,-0.8744,-0.1302,-0.6192,1.079
36.0070,-0.2210,0.9125,-0.1163,0.946
36.0080,0.6063,-0.0091,0.1136,0.617
36.0080,0.3629,-0.3619,-0.2683,0.578
36.0090,-0.0555,0.1564,0.7995,0.817
36.0550,-0.1977,0.7252,-1.3181,1.517
36.0560,0.3330,1.0806,1.3239,1.741
36.0570,1.0151,0.3380,0.7410,1.301
36.0570,0.3306,-0.8823,-0.6765,1.160
36.0600,-0.5370,-0.4609,1.8577,1.988
36.0690,-0.5408,0.1698,-1.1746,1.304
36.0790,0.1055,1.0655,-0.1199,1.077
36.1080,0.6119,-0.0331,0.0274,0.613
36.1110,1.0688,-1.1656,0.6870,1.724
36.1120,-0.0559,-0.7481,-0.4037,0.852
36.1210,-0.1336,0.8306,0.0570,0.843
36.1820,0.6572,0.8561,0.0677,1.081
36.1840,0.1982,-0.5633,-0.3214,0.678
36.1850,0.2214,-0.3820,-0.8159,0.928
36.1860,-0.2708,-0.3096,-0.2102,0.462
36.1860,0.3842,0.6007,0.6481,0.964
36.1870,1.5726,1.6081,-0.0882,2.251
36.2010,1.2520,0.7376,0.3091,1.486
36.2030,-0.1999,-0.7396,0.1437,0.780
36.2770,-0.7426,-0.9448,-1.3815,1.831
36.2810,-0.1072,0.5900,1.3910,1.515
36.2820,0.0104,0.2623,-0.3424,0.431
36.2830,-0.0270,-0.9062,-1.6006,1.840
36.2850,0.2264,-0.5885,-0.7052,0.946
36.2880,-0.3762,-0.7439,-0.6442,1.054
36.2910,0.9512,0.8355,1.5728,2.019
36.2930,0.6027,0.4853,0.9095,1.194
36.2940,1.0825,0.0953,0.1326,1.095
36.3010,0.2143,-0.7416,0.2462,0.810
36.3230,0.7971,-0.4477,-0.9462,1.316
36.3260,0.5695,1.3610,1.0612,1.817
36.3300,1.1439,1.3236,-0.4627,1.810
36.3400,0.7129,0.0672,0.6818,0.989
36.4040,0.2489,-0.4015,-1.0815,1.180
36.4060,-0.3194,-0.2568,-0.0938,0.420
36.4080,-0.0734,0.3807,0.4067,0.562
36.4100,0.5297,0.6216,0.5875,1.006
36.4110,0.7479,-0.0819,-0.2803,0.803
36.4120,-0.1022,-0.8753,0.0825,0.885
36.4140,-0.8870,-0.5279,-0.6417,1.215
36.4270,-0.4791,0.0737,-0.6166,0.784
36.4290,0.3827,0.2910,1.4496,1.527
36.5020,-0.3064,-0.6065,-0.3365,0.758
36.5030,-1.0925,-1.1724,-1.9406,2.517
36.5030,-0.9474,-1.1054,-0.6215,1.583
36.5040,-0.3797,-0.0151,1.2684,1.324
36.5040,0.5820,-0.3426,-0.3286,0.751
36.5050,0.3836,-0.0893,0.8205,0.910
36.5050,-0.4885,-1.3959,-1.2985,1.968
36.5860,-0.2639,-0.0476,-0.2835,0.390
36.5960,1.2744,1.6842,-0.3578,2.142
36.5990,1.0409,1.0604,4.4606,4.702
36.6020,0.0689,0.5482,-1.8768,1.956
36.6030,-0.4659,-0.7121,-0.6581,1.076
36.6060,-0.4894,0.0267,0.0649,0.494
36.6080,-0.1525,0.9502,0.6491,1.161
36.6110,-0.0618,1.0778,-0.3864,1.147
36.6120,-0.0211,0.0207,0.0423,0.052
36.6130,-0.7136,-1.1611,-0.5144,1.457
36.6140,-1.0456,-0.7595,-0.7634,1.501
36.6210,-0.5408,0.4142,-0.6449,0.938
36.6380,0.2146,0.5179,0.5366,0.776
36.6410,0.0748,-0.9219,-0.5695,1.086
36.6490,-0.7799,-1.2945,-0.2726,1.536
36.7170,-1.1658,0.0891,-1.1430,1.635
36.7180,-0.1826,0.6196,0.5078,0.822
36.7190,0.2817,0.8611,2.2664,2.441
36.7190,0.5167,-0.3894,-1.2711,1.426
36.7190,-0.5355,-1.0361,0.5485,1.289
36.7200,-1.3348,-0.9169,-1.4446,2.170
36.7200,-1.2627,0.4154,-0.5708,1.447
36.7300,-0.8475,1.0513,-1.1189,1.754
36.7410,0.6818,0.4228,2.8772,2.987
36.7540,-0.3636,-0.0347,-2.3636,2.392
36.8320,-0.9607,-0.5109,0.9680,1.456
36.8340,-0.3531,0.1699,0.2631,0.472
36.8350,0.6188,0.9887,0.6308,1.326
36.8360,0.1983,-0.2154,-0.2670,0.396
36.8390,-0.3705,-0.6957,-0.8200,1.137
36.8430,-0.6962,-0.5138,-0.7816,1.166
36.8450,0.0518,0.8571,1.2751,1.537
36.8460,0.8037,0.4108,-0.2871,0.947
36.8490,0.6045,-0.3178,0.0996,0.690
36.8510,-0.1124,-0.4526,0.0134,0.467
36.8690,-0.1468,0.0513,-1.4902,1.498
36.8720,0.1181,0.5692,1.4092,1.524
36.9460,0.6535,1.3154,0.3594,1.512
36.9490,1.1119,-0.1258,-0.5313,1.239
36.9500,0.2213,-0.6603,2.2686,2.373
36.9510,-0.4486,0.2988,-3.5805,3.621
36.9520,0.3645,1.3043,0.3197,1.392
36.9530,0.7031,1.5179,0.2682,1.694
36.9550,0.4518,-0.1650,-0.1783,0.513
36.9550,-0.4191,-1.1947,-0.2585,1.292
36.9610,-0.5890,-0.8117,-1.2090,1.571
36.9840,-0.3907,0.5083,0.4729,0.797
36.9850,-0.2654,0.3566,-0.2405,0.505
36.9970,0.3097,-0.3209,-0.9193,1.022
37.0000,-0.3394,-0.9646,0.8046,1.301
37.0620,-0.6688,-0.8976,-0.9432,1.464
37.0630,0.3133,1.1316,-0.0694,1.176
37.0630,1.0673,0.6919,0.5484,1.385
37.0640,1.0748,0.1828,0.3880,1.157
37.0640,0.4739,-0.1825,-0.4369,0.670
37.0650,0.4011,0.4927,0.4860,0.800
37.0710,0.4977,1.0654,0.4129,1.246
37.0800,1.0610,1.2398,-0.5831,1.733
37.0910,0.3403,-0.7288,0.2682,0.848
37.1110,0.8505,-0.7329,-1.2736,1.698
37.1140,0.2022,0.2217,1.3384,1.372
37.1200,0.3523,1.1909,-2.4828,2.776
37.1920,0.4886,1.4426,1.8999,2.435
37.1940,0.2386,0.2782,0.3272,0.491
37.1950,-0.8082,-1.1720,-1.1844,1.852
37.1960,-0.7252,-0.8310,0.5120,1.216
37.1970,-0.3979,0.4918,-0.7438,0.976
37.1980,0.2286,0.3697,0.5778,0.723
37.1980,0.2196,0.0566,-0.5067,0.555
37.2010,-0.2433,-0.7306,-1.5206,1.704
37.2300,-0.2452,-0.3542,1.2327,1.306
37.2320,-0.0143,1.0789,0.0895,1.083
37.2330,0.5405,0.9455,-0.3655,1.149
37.2400,0.4238,-0.4157,0.0668,0.597
37.3030,-0.4494,-0.8466,-0.2503,0.991
37.3060,-0.5061,0.0302,-1.0764,1.190
37.3100,0.3001,0.7722,0.7804,1.138
37.3140,0.5485,0.8410,1.0880,1.481
37.3160,0.4996,0.0118,-0.9541,1.077
37.3180,-0.6933,-1.4705,-0.2776,1.649
37.3210,0.0426,-0.5343,0.1186,0.549
37.3220,0.3547,0.7141,0.4141,0.899
37.3370,0.4265,0.8473,0.1389,0.959
37.3410,-0.5687,-1.2876,-1.4461,2.018
37.4020,-0.8912,-1.6705,-1.0056,2.144
37.4030,-0.7644,-1.0485,-0.1607,1.307
37.4040,0.4139,0.0268,0.9954,1.078
37.4040,0.1617,-0.5785,-0.7095,0.930
37.4050,-0.0063,-0.6623,-1.0138,1.211
37.4050,-0.1758,-1.1276,-0.6836,1.330
37.4220,-0.1139,-0.2910,0.8903,0.944
37.4270,-0.2044,0.6267,-1.2276,1.393
37.5030,0.3001,-0.2261,0.2340,0.443
37.5060,-0.4271,-0.7474,-0.0701,0.864
37.5090,-1.1251,-0.8667,-0.9381,1.702
37.5120,-1.1002,-0.3117,-1.3848,1.796
37.5150,-0.4375,0.4543,-0.0537,0.633
37.5170,0.6836,0.5788,1.2380,1.528
37.5190,-0.3199,-0.3585,0.4108,0.632
37.5220,-0.7530,-0.8006,-2.6226,2.844
37.5230,-1.1262,-0.9886,0.0817,1.501
37.5260,-0.2159,0.5543,-0.4593,0.752
37.5390,0.7137,0.2463,-0.2055,0.782
37.5420,-0.4679,-0.5511,0.9079,1.161
37.6230,-1.1712,-1.3003,-1.0063,2.019
37.6260,-1.3440,-0.3077,-0.8313,1.610
37.6320,-0.5044,1.0472,0.3829,1.224
37.6350,0.8755,0.0273,0.2923,0.923
37.6360,-0.2172,-0.4513,0.1331,0.518
37.6370,-1.0649,-0.7939,-1.4015,1.931
37.6400,-0.7549,-0.4129,-1.3006,1.559
37.6460,0.2082,1.5673,0.6810,1.722
37.6500,1.0515,1.0851,-0.0622,1.512
37.6510,0.4127,-0.2468,1.2510,1.340
37.6520,-0.4761,-0.8551,-0.5662,1.131
37.6630,-0.5819,-0.4676,-0.6667,1.001
37.6690,0.3905,1.4338,0.2133,1.501
37.7290,0.6581,0.7492,1.0369,1.439
37.7290,0.4134,-0.2303,-0.0633,0.477
37.7300,0.0129,-0.5891,0.1270,0.603
37.7300,-0.9278,0.1895,-0.6105,1.127
37.7310,-0.5222,0.9405,0.1389,1.085
37.7310,-0.0270,0.7869,0.3366,0.856
37.7400,0.3514,-0.8503,1.5672,1.817
37.7900,0.5204,-0.5897,0.9866,1.262
37.7930,-0.2690,0.4346,-0.3793,0.637
37.7940,0.0713,1.3222,-0.0620,1.326
37.7950,0.7064,1.5074,0.4814,1.733
37.7990,1.1544,0.4999,-0.2501,1.283
37.8030,0.8327,-0.0165,1.1958,1.457
37.8170,0.2870,1.0638,-1.4333,1.808
37.8200,0.3358,1.3092,1.1666,1.785
37.8830,0.1294,1.2088,0.0676,1.218
37.8860,0.6905,-0.1276,-0.4256,0.821
37.8890,0.6753,-0.1499,-0.4256,0.812
37.8930,-0.0092,0.1415,-0.2675,0.303
37.8960,0.4543,1.0645,0.1694,1.170
37.8970,0.7474,0.6294,0.7226,1.215
37.9000,0.4816,-0.3898,0.3396,0.707
37.9020,-0.6091,-1.1129,-1.8547,2.247
37.9200,0.1085,-0.3172,2.1856,2.211
37.9230,0.0612,0.5493,-1.2142,1.334
37.9970,0.3274,0.4629,-0.3727,0.678
38.0000,0.6300,0.2006,-0.5618,0.868
38.0020,-0.2226,-1.0826,0.2247,1.128
38.0040,0.0766,0.0960,-1.2801,1.286
38.0220,0.4563,0.6167,0.5598,0.950
38.0230,0.4549,0.6153,0.5598,0.948
38.0260,0.9793,-0.2050,0.0009,1.001
38.0300,0.8438,-0.6049,-0.5174,1.160
38.0320,0.4000,0.5790,1.3189,1.495
38.0340,0.6197,1.4023,0.1087,1.537
38.0350,0.6115,1.3404,0.8200,1.686
38.0440,0.4756,-0.3889,-0.3983,0.732
38.0490,0.0962,-0.7328,0.4329,0.856
38.1210,-0.3452,0.0418,-0.3702,0.508
38.1220,0.2199,0.9444,-0.0601,0.972
38.1220,0.6480,0.9500,0.2465,1.176
38.1230,0.2530,-0.8305,0.4852,0.995
38.1240,-0.8957,-0.8858,-0.3263,1.301
38.1240,-0.5501,-0.8868,-1.3630,1.717
38.1250,-0.1095,0.2943,0.2219,0.385
38.1350,-0.2786,-0.7735,0.3368,0.888
38.1410,-0.5492,-1.2336,-0.4151,1.413
38.2070,-0.1197,-0.9721,-0.6082,1.153
38.2110,-0.0266,-0.2931,1.6480,1.674
38.2120,0.1131,0.4684,-0.7035,0.853
38.2130,0.3549,-0.4741,0.7641,0.967
38.2150,-0.1547,-1.0841,-0.3111,1.138
38.2160,-0.5048,-0.6096,-0.9662,1.249
38.2180,-0.9405,-0.1551,-1.4358,1.723
38.2210,-0.1086,0.2681,3.4852,3.497
38.2680,-0.3706,0.6542,-2.7075,2.810
38.2710,-0.8741,-1.2347,0.5689,1.616
38.2730,-0.9073,-1.4637,-0.0573,1.723
38.2740,-0.6760,-0.2598,-1.4942,1.660
38.2750,-0.2505,0.5219,0.1504,0.598
38.2820,0.5878,0.0756,0.1216,0.605
38.2900,0.0344,-0.5292,-0.2472,0.585
38.3040,-0.3748,-1.0747,-0.1395,1.147
38.3090,-0.3735,-0.4933,-0.2149,0.655
38.3670,0.2662,0.6364,0.0615,0.693
38.3690,0.7589,0.1335,-0.0726,0.774
38.3700,0.1316,-0.4318,-0.7789,0.900
38.3710,-0.8098,-1.0910,-1.0590,1.723
38.3720,-0.8056,-1.0804,-1.0591,1.714
38.3720,0.6958,0.2886,1.5865,1.756
38.3810,0.6955,0.2944,1.5865,1.757
38.3890,0.1746,-0.1019,-2.1401,2.150
38.4040,-0.9312,-1.3513,-1.4541,2.193
38.4090,-0.9837,0.5022,-0.3348,1.154
38.4710,-0.4394,1.0346,0.6086,1.278
38.4720,0.4890,0.5621,-0.2138,0.775
38.4720,-0.0827,-0.4654,-0.7549,0.891
38.4730,-1.0180,-1.2918,-0.3909,1.691
38.4730,-0.8993,0.1435,-0.5213,1.049
38.4740,-0.1894,1.2029,0.6795,1.395
38.4830,0.4243,0.2562,-0.1822,0.528
38.4890,-0.4034,-0.6038,-0.4084,0.833
38.5070,-1.2690,-1.2106,-1.0153,2.026
38.5100,-0.6112,-0.1509,-1.0187,1.198
38.5840,0.2968,0.8290,1.2142,1.500
38.5870,1.0330,1.1606,0.7989,1.747
38.5890,0.9892,0.4776,-0.4269,1.179
38.5910,0.4212,-0.0947,0.3452,0.553
38.5960,0.8899,1.5765,0.1476,1.816
38.5980,0.8756,1.9935,0.7042,2.288
38.6000,1.2435,0.8809,-0.4081,1.578
38.6010,0.7763,-0.4095,2.2027,2.371
38.6030,-0.2031,0.2672,-3.2945,3.312
38.6120,-0.9744,0.1454,-0.9218,1.349
38.6330,-0.7987,0.6197,-0.5530,1.152
38.6350,-0.5271,0.1363,-0.8533,1.012
38.6410,-0.4565,-1.2231,0.0088,1.306
38.7240,-0.6346,-0.6732,-1.2469,1.553
38.7260,-0.7733,-0.1310,-0.2545,0.825
38.7320,0.0095,0.9106,0.8338,1.235
38.7350,0.5794,1.0413,-0.1884,1.206
38.7370,0.0558,-1.0568,1.6373,1.950
38.7410,-0.4496,-0.3999,-0.7305,0.946
38.7420,-0.6521,0.2146,-1.2046,1.387
38.7430,0.5290,0.5296,0.2140,0.779
38.7450,0.6492,1.0183,0.1039,1.212
38.7460,0.1375,-0.2723,-0.9411,0.989
38.7600,0.0589,-0.4659,0.1064,0.482
38.7620,0.2194,0.6954,0.1112,0.738
38.8320,0.8258,1.4099,-0.4144,1.686
38.8330,0.9059,0.6837,1.4988,1.880
38.8330,0.8628,-0.6265,-0.2800,1.102
38.8340,0.2969,-0.4808,0.6430,0.856
38.8340,-0.8267,0.4231,-0.0585,0.931
38.8350,0.1911,0.8896,0.3054,0.960
38.8350,0.2172,0.2892,-0.1350,0.386
38.8410,-0.2422,-0.6801,-1.7606,1.903
38.9050,0.0168,-1.9605,1.7949,2.658
38.9100,0.1410,-0.4782,-0.2319,0.550
38.9140,0.3444,1.0427,-1.4113,1.788
38.9160,-0.0944,-0.6184,-1.2376,1.387
38.9200,-0.1979,-1.0924,-0.2741,1.144
38.9220,-0.4550,-0.9231,-0.5604,1.172
38.9230,-0.3535,-0.3724,-0.2984,0.594
38.9240,0.2964,0.6627,0.8925,1.150
38.9400,0.3351,-0.1944,-0.3346,0.512
38.9430,0.0800,-0.6309,-0.3395,0.721
39.0150,-0.5076,-0.5274,-0.4820,0.876
39.0180,-0.0501,-0.0308,-0.9981,1.000
39.0380,0.1357,1.3202,0.9411,1.627
39.0410,0.2215,0.0332,-1.6638,1.679
39.0490,-0.4873,-1.6359,-0.7851,1.879
39.0520,-0.8511,-0.9168,0.2887,1.284
39.0540,-0.2916,-0.2914,-1.4222,1.481
39.0560,-0.1855,0.4802,1.3359,1.432
39.0590,0.0659,-0.0956,-1.5288,1.533
39.0620,0.1961,-0.7493,-0.5580,0.955
39.0630,0.0645,-0.8560,0.5948,1.044
39.0650,0.3274,-0.5128,0.7922,0.999
39.0800,0.1772,0.5553,-0.2793,0.646
39.0810,-0.2527,-0.4460,-0.7426,0.902
39.0890,-0.1209,-0.6978,-0.6385,0.954
39.1430,-0.0840,-0.2513,-0.3165,0.413
