time,ax,ay,az,aT
20.9960,-0.5882,-1.4648,-1.8262,2.414
21.0060,-0.8109,-0.5675,0.7894,1.266
21.0130,0.7235,0.2341,-0.1850,0.783
21.0740,0.5280,0.2892,0.1011,0.610
21.0740,-1.0169,-0.6485,0.5009,1.306
21.0750,-0.4852,0.9766,-0.6160,1.252
21.0750,0.5212,2.1443,-1.6000,2.726
21.0760,0.5624,0.6467,0.4519,0.969
21.0760,0.6857,-0.2105,2.3517,2.459
21.0810,0.3230,-1.6475,-2.0369,2.640
21.0920,-0.5352,-1.4085,0.0987,1.510
21.1030,-0.2983,-0.3754,2.3492,2.398
21.1230,0.3689,2.3066,1.0515,2.562
21.1250,-0.1111,-0.3847,-0.0271,0.401
21.1320,-0.4073,0.0634,-0.4461,0.607
21.1940,0.2312,2.3264,-0.5670,2.406
21.1980,0.8104,1.8907,0.8181,2.214
21.2000,-0.4572,0.6903,0.4268,0.932
21.2050,-0.6043,0.5609,-0.2327,0.857
21.2060,-0.2894,-1.9332,-1.2153,2.302
21.2090,0.2931,-0.3612,1.6075,1.673
21.2110,0.6204,1.0051,1.2484,1.719
21.2130,0.4612,1.6885,-0.4562,1.809
21.2270,0.7339,0.1593,0.2492,0.791
21.2330,-0.9688,-0.7107,0.7677,1.426
21.2990,-0.0832,-1.0371,1.4429,1.779
21.3020,0.3668,-1.5553,0.4061,1.649
21.3040,-1.2602,0.1556,1.3384,1.845
21.3050,-0.2455,1.5982,-0.3088,1.646
21.3050,-0.1245,-0.3233,-0.9804,1.040
21.3060,-0.1119,0.6890,0.9889,1.210
21.3080,0.7031,2.2553,-1.6026,2.855
21.3550,0.8175,1.0163,0.1383,1.312
21.3580,-0.1907,-0.3623,-1.9815,2.023
21.3590,-0.1639,-2.0358,0.9780,2.265
21.3610,-0.0862,-1.6004,0.1770,1.612
21.3620,-0.0073,0.8157,2.1843,2.332
21.3640,0.3342,1.2266,1.1583,1.720
21.3750,0.5389,-0.5162,-0.7294,1.044
21.3810,-0.0836,-0.9734,-0.2505,1.009
21.4000,-0.5967,0.5195,-0.7161,1.067
21.4040,0.3337,0.8114,-0.0182,0.877
21.4680,0.3587,0.0752,-1.1962,1.251
21.4720,-1.6193,0.1624,-2.3933,2.894
21.4730,-0.4103,-1.2480,-1.2441,1.809
21.4740,0.3188,0.7525,0.2859,0.866
21.4750,0.5475,0.3761,1.8255,1.943
21.4760,0.8784,0.7422,0.2741,1.182
21.4790,-0.5844,-0.9510,-1.2880,1.704
21.4820,-0.6269,-1.3047,-0.3123,1.481
21.4920,0.5583,-0.4994,-0.4538,0.876
21.5010,0.0002,-0.0812,1.5235,1.526
21.5120,-0.1245,0.7250,-0.1381,0.748
21.5820,-0.3213,-0.3108,0.4867,0.661
21.5840,-0.2370,0.0568,-2.5012,2.513
21.5850,-0.4366,-0.3106,1.0197,1.152
21.5850,0.9599,1.5340,-0.6586,1.926
21.5870,0.8358,-0.0162,-0.4743,0.961
21.5880,0.5184,-0.4857,-0.2026,0.739
21.5900,-0.7700,-2.2376,-2.0306,3.118
21.6010,0.0926,-2.0836,-2.8809,3.557
21.6040,0.1425,0.3108,1.5718,1.609
21.6600,0.5339,0.1776,1.0461,1.188
21.6620,0.0905,-0.8195,0.1015,0.831
21.6640,-0.3543,-0.8918,-2.7393,2.903
21.6650,-0.7897,-0.9890,0.2689,1.294
21.6650,-0.3986,0.5378,0.5440,0.863
21.6660,-0.1813,0.6728,-1.3547,1.523
21.6790,-0.3727,-1.1189,-3.3586,3.560
21.6820,-0.5387,0.5596,-2.1819,2.316
21.6960,0.0108,0.4055,-0.3634,0.545
21.7010,0.5975,2.0551,0.8564,2.305
21.7640,1.5230,0.8885,1.3054,2.194
21.7640,0.2585,-0.6820,-2.2955,2.409
21.7650,-0.9713,-0.9157,-1.2648,1.839
21.7660,-0.6526,-1.0613,-1.8645,2.243
21.7660,-0.4973,-0.2323,1.8872,1.965
21.7670,-0.4881,1.0034,-0.2951,1.154
21.7780,-0.1647,0.0539,0.3262,0.369
21.7830,-0.6563,-0.6491,-0.0305,0.924
21.8020,-0.6238,1.4635,-0.6841,1.732
21.8060,0.6905,1.7494,0.2067,1.892
21.8840,0.4979,0.8451,0.7133,1.213
21.8860,-0.3565,-0.5279,-1.1852,1.346
21.8880,0.5039,-2.2897,-2.1045,3.150
21.8900,-0.2787,-1.7962,0.3459,1.850
21.8910,-0.1720,-0.0109,2.2840,2.290
21.8930,0.3993,2.7539,-0.8417,2.907
21.8950,0.3716,-0.3688,0.3579,0.634
21.8950,-0.7979,0.6895,-1.2762,1.656
21.8960,-0.5320,0.0304,-1.9322,2.004
21.9010,0.2135,0.9125,2.4290,2.603
21.9180,0.1807,0.2646,-0.7708,0.835
21.9240,0.3432,-1.1690,-0.3722,1.274
21.9830,-0.3951,-1.3664,-2.0493,2.495
21.9840,-0.8875,-0.6797,-0.5757,1.257
21.9850,-0.4350,1.6261,-2.0361,2.642
21.9850,0.9802,0.0722,0.1571,0.995
21.9860,-0.1507,-1.3676,0.7390,1.562
21.9870,-0.3692,-1.5042,-2.0396,2.561
22.0000,-0.1573,-2.4638,-0.2739,2.484
22.0550,0.0101,-1.5122,2.6003,3.008
22.0550,-0.3191,0.7570,1.7553,1.938
22.0560,-0.5327,-0.0201,0.0950,0.542
22.0560,-0.1705,0.0463,-0.5645,0.591
22.0560,1.0169,1.7549,0.1203,2.032
22.0570,0.6227,2.5981,-2.2967,3.523
22.0620,0.2992,0.6488,0.6026,0.935
22.0760,1.8172,-0.4736,-1.6361,2.491
22.0830,0.7186,-1.9026,4.3815,4.830
22.1030,-0.3827,-0.5823,-0.9063,1.143
22.1060,0.0579,0.2905,0.0765,0.306
22.1810,0.6056,2.0360,0.3254,2.149
22.1840,0.0281,-0.5780,-0.5212,0.779
22.1860,0.8441,-0.7355,-0.9642,1.478
22.1870,-0.7951,0.0072,-1.1738,1.418
22.1920,-0.1702,-0.6139,-1.2433,1.397
22.1930,-0.7463,0.7721,0.4279,1.156
22.1950,-0.1146,0.8644,-0.2688,0.912
22.1960,-0.4999,-0.8503,-2.0920,2.313
22.1970,-0.7253,-0.7657,-0.4567,1.149
22.2030,0.3201,1.6160,0.4902,1.719
22.2190,1.3416,1.6889,-0.0293,2.157
22.2220,0.1923,0.0891,1.2360,1.254
22.2850,-0.0854,-1.2103,-0.1539,1.223
22.2880,-0.0575,-0.9553,1.1941,1.530
22.2900,-0.7109,-0.1867,-0.6626,0.990
22.2900,-0.5472,1.5860,0.2544,1.697
22.2920,-0.3278,0.3144,-1.1307,1.218
22.2930,0.0032,-0.1904,-0.9211,0.941
22.2950,0.1791,0.5746,-0.2579,0.655
22.3050,0.5926,0.8722,-1.6573,1.964
22.3130,0.4365,1.4292,0.0845,1.497
22.3220,-0.7576,-0.8189,-0.6517,1.292
22.3790,0.4360,-0.7001,-2.0319,2.193
22.3830,0.4174,-1.0138,1.3762,1.760
22.3840,0.4830,0.2946,0.5658,0.800
22.3850,1.0388,0.2124,0.1216,1.067
22.3890,0.4951,-0.9655,-1.0564,1.514
22.3920,0.9223,-0.4304,-1.0457,1.459
22.3940,-0.4217,0.3635,-0.1421,0.575
22.4020,-0.2693,0.5974,0.0757,0.660
22.4180,-0.7551,1.0734,1.1339,1.734
22.4220,-0.5362,0.8053,-0.7838,1.245
22.4970,-0.1392,-0.1491,-0.5875,0.622
22.5000,-0.0324,0.3150,0.8263,0.885
22.5030,1.0293,1.3225,-0.6927,1.813
22.5040,2.2422,2.5269,0.9199,3.501
22.5080,0.2801,0.0221,-0.3955,0.485
22.5110,-0.6314,-2.1194,-2.1622,3.093
22.5130,-0.6496,-1.0426,1.7164,2.111
22.5150,0.1000,-0.4669,1.3895,1.469
22.5160,-0.2484,0.8225,1.1045,1.399
22.5230,0.6339,-0.1157,-0.5008,0.816
22.5390,-0.1981,-0.3477,0.6137,0.733
22.5410,0.0902,1.2315,-1.1663,1.699
22.6020,0.3760,0.7245,2.5735,2.700
22.6030,0.3591,0.6800,0.4140,0.873
22.6030,-0.7137,-0.7590,-2.2484,2.478
22.6040,-0.2346,-2.0863,-1.6284,2.657
22.6040,0.1414,-0.4652,-0.8300,0.962
22.6050,0.8227,0.5966,1.7019,1.982
22.6740,1.4293,1.3310,0.7227,2.082
22.6780,0.3158,-0.4387,-1.4643,1.561
22.6790,-1.0935,-0.7398,-0.0217,1.320
22.6830,-1.0038,-1.0132,-1.2380,1.889
22.6840,-0.4417,-0.2966,1.2374,1.347
22.6850,0.0124,0.3486,1.2947,1.341
22.6860,0.2579,0.4051,0.4674,0.670
22.6890,-0.7698,-1.0835,-1.5162,2.016
22.6960,-1.5594,-0.5027,-0.4412,1.697
22.7020,-0.2632,1.9447,-0.8925,2.156
22.7180,1.5834,0.4783,-0.8050,1.840
22.7270,-0.1050,-0.3846,0.7704,0.867
22.8040,0.4554,-2.5414,-3.2674,4.164
22.8080,-1.0872,-2.5868,-0.4293,2.839
22.8130,-0.7297,-0.3778,0.7975,1.145
22.8150,-0.2382,1.2855,0.4826,1.394
22.8160,-0.3466,-1.1568,-0.2824,1.240
22.8180,-0.3948,-0.3085,-1.1730,1.276
22.8210,-0.6645,1.4466,-0.0464,1.593
22.8230,-0.4064,0.6454,-0.6174,0.981
22.8250,0.3635,0.4993,0.9126,1.102
22.8260,0.2535,-0.2723,-0.9752,1.044
22.8330,-0.1607,-1.5141,-2.0142,2.525
22.8470,-0.3528,-0.6539,0.0137,0.743
22.8520,0.4423,1.6673,-0.3729,1.765
22.9240,0.5164,1.3076,0.1634,1.415
22.9250,0.2660,-0.1423,-0.7285,0.788
22.9250,-0.3953,-0.8423,0.5404,1.076
22.9250,-0.5596,-1.6927,-1.5940,2.392
22.9260,-0.2264,-0.5997,1.0038,1.191
22.9260,-1.3129,0.8596,2.3770,2.848
22.9260,-0.2184,-0.2844,0.0199,0.359
22.9330,0.3592,-1.6274,-1.2334,2.073
22.9440,0.2032,0.7849,0.4307,0.918
22.9530,0.7348,2.7101,-1.0094,2.984
22.9680,0.4854,0.4148,0.5923,0.871
22.9720,0.8022,-0.2219,-0.5498,0.997
23.0320,0.7678,-0.7222,1.5247,1.854
23.0540,-0.2044,-1.6349,-1.6237,2.313
23.0590,-0.3075,-0.4209,2.7517,2.801
23.0620,-0.6758,1.5982,-1.4274,2.247
23.0630,0.2811,0.2124,0.4556,0.576
23.0640,-0.1841,0.0690,-0.2352,0.307
23.0650,0.5461,2.8718,0.1119,2.925
23.0660,0.7973,1.4665,1.5640,2.287
23.0670,-0.3915,-0.1283,1.1904,1.260
23.0730,-0.3341,0.6923,-0.4664,0.899
23.0810,0.4864,-1.0183,-1.6562,2.004
23.1600,0.5943,-0.2307,0.9355,1.132
23.1600,0.9961,1.4750,1.2180,2.157
23.1610,0.9025,0.5361,-0.5537,1.187
23.1610,1.2282,-0.4366,0.6471,1.455
23.1620,-0.7631,-1.3993,1.9926,2.552
23.1620,-0.4062,-0.5572,-0.4376,0.817
23.1630,-0.3758,-0.8055,0.8277,1.215
23.1630,-1.4841,0.4453,-0.5288,1.637
23.1730,-0.3424,1.1392,0.4923,1.287
23.1820,0.2929,0.3322,-0.2403,0.504
23.2040,0.5039,0.8979,1.4334,1.765
23.2060,1.2568,2.6571,-1.7568,3.424
23.2680,0.4088,0.5433,1.9485,2.064
23.2700,-0.0571,-0.7340,-1.7814,1.928
23.2710,-0.2082,-1.8962,-0.1208,1.911
23.2740,0.2158,-2.0017,-0.0766,2.015
23.2760,0.4618,0.3884,0.7851,0.990
23.2790,0.5323,1.2027,0.6233,1.455
23.2810,0.4011,-0.8292,-0.0877,0.925
23.2820,0.1024,-0.3337,-1.9767,2.007
23.3000,-0.8220,0.4647,-0.7401,1.200
23.3020,-0.4036,0.8137,-0.1536,0.921
23.3720,-0.1461,0.6818,1.0399,1.252
23.3750,-0.7261,-0.1109,-2.7286,2.826
23.3760,-0.8210,-1.7769,-0.1680,1.965
23.3770,0.4129,0.2323,-0.7019,0.847
23.3800,1.4392,1.0669,1.4062,2.278
23.3810,1.1047,-0.0050,-0.5449,1.232
23.3820,-0.3971,-0.8591,-0.5091,1.075
23.3830,-0.3111,-1.2432,-1.3231,1.842
23.4030,-0.4411,-0.8963,0.2450,1.029
23.4040,0.0107,-0.2439,1.6370,1.655
23.4770,-0.7660,0.5873,-1.1763,1.522
23.4780,-1.0790,-0.7011,-0.6664,1.449
23.4780,-0.4076,-0.8726,-0.8843,1.307
23.4790,-0.8309,0.2186,-1.1656,1.448
23.4800,0.6063,2.6425,-0.4689,2.751
23.4800,0.4511,0.2146,0.0471,0.502
23.4810,-0.1394,-0.7098,-0.5083,0.884
23.4820,-0.3840,-1.5430,-2.5686,3.021
23.4940,0.2828,-1.8604,-1.7905,2.597
23.5030,0.5329,1.0283,0.6072,1.308
23.5200,0.1081,1.0996,0.5222,1.222
23.5240,0.6496,-0.3131,0.3857,0.818
23.6050,-0.6044,1.0307,-2.7770,3.023
23.6090,-1.3360,0.4100,0.0207,1.398
23.6110,0.6011,0.8132,0.7569,1.263
23.6140,0.3718,0.1840,2.7812,2.812
23.6170,-0.5263,0.2848,-1.9856,2.074
23.6200,-0.7755,0.7843,-1.9197,2.214
23.6220,-0.8763,-1.0100,-1.4384,1.964
23.6240,-0.8690,-1.0151,-1.4383,1.963
23.6260,1.5642,0.0996,1.0627,1.894
23.6270,0.5458,-0.3529,-1.1542,1.325
23.6360,-0.0020,-1.2439,-1.4355,1.899
23.6600,-0.2917,-2.0790,-0.4444,2.146
23.6620,0.6442,0.0507,4.2409,4.290
23.6640,-0.2001,1.1052,-0.6757,1.311
23.6720,-0.2034,1.0982,-0.6757,1.305
23.7550,0.0684,-1.1951,0.5298,1.309
23.7560,0.1850,1.9231,-0.6099,2.026
23.7560,0.7807,2.1865,-0.3081,2.342
23.7570,0.0450,-0.1598,0.1290,0.210
23.7580,0.1386,-0.2637,0.3337,0.447
23.7580,-0.0004,-2.3216,-1.8558,2.972
23.7590,-0.1771,-1.8194,0.0906,1.830
23.7600,0.3879,-0.7672,0.2125,0.886
23.7650,-0.3393,2.1781,0.5871,2.281
23.7720,0.0090,-1.1304,0.9212,1.458
23.7860,-0.5277,2.1623,-0.7548,2.350
23.8470,-0.3068,-0.4725,-2.1589,2.231
23.8500,-1.0746,-0.9137,-0.1323,1.417
23.8510,-0.5366,0.5511,1.5975,1.773
23.8530,0.0968,-0.6416,0.0951,0.656
23.8540,-0.9772,-1.5848,-2.3458,2.995
23.8560,-1.2550,-0.3568,-0.7992,1.530
23.8590,-0.4465,1.6856,-1.0206,2.020
23.8620,1.4056,1.6281,-0.2638,2.167
23.8720,-0.2609,-1.2808,1.1633,1.750
23.8850,-0.4868,-1.5964,-1.2872,2.108
23.9540,-0.3074,-1.0075,2.0443,2.300
23.9560,-0.3809,-1.9887,2.4321,3.165
23.9590,-0.4573,0.6747,1.5427,1.745
23.9610,-0.7224,-0.0153,-0.0398,0.724
23.9640,-0.3527,1.1444,-0.1570,1.208
23.9650,0.2750,0.5502,-0.1737,0.639
23.9670,-0.0914,1.4833,-2.2374,2.686
23.9680,-0.2082,0.5664,-1.0917,1.247
23.9730,-0.1543,-0.6631,-2.3449,2.442
23.9860,0.7274,-1.6488,2.9907,3.492
23.9940,0.1730,-1.3492,1.0801,1.737
24.0440,0.2744,0.6601,0.5558,0.906
24.0440,1.0278,1.6074,1.1579,2.232
24.0450,0.4644,-0.5002,-0.8306,1.075
24.0450,1.4811,-0.9517,-0.0861,1.763
24.0450,0.0566,0.5900,0.3770,0.702
24.0520,0.2810,0.3979,-1.2847,1.374
24.0640,-1.0476,0.8209,0.3181,1.368
24.0730,-0.2952,1.2560,-1.4321,1.928
24.0900,0.0063,-0.1054,-1.1149,1.120
24.1660,-0.0517,0.1167,-1.1604,1.167
24.1690,0.2557,1.9835,0.4761,2.056
24.1710,0.8635,0.6506,0.6498,1.261
24.1740,0.1688,0.1108,-0.4635,0.506
24.1760,0.0090,-1.6354,-1.2595,2.064
24.1800,0.0515,-1.6181,-0.9064,1.855
24.1820,-0.5313,-0.3219,2.0384,2.131
24.1830,-0.0116,1.5432,0.0643,1.545
24.1850,0.0628,-0.0942,-0.0997,0.151
24.1870,-0.7095,-0.8991,-0.0518,1.146
24.1970,-0.1565,-0.4332,-0.5138,0.690
24.2030,0.0806,-0.1765,1.2891,1.304
24.2210,-0.0325,1.2649,-0.9639,1.591
24.3060,-0.8770,-0.7775,-2.1108,2.414
24.3110,0.0533,-1.0278,-1.2201,1.596
24.3160,0.5146,-0.4007,0.7012,0.958
24.3180,0.3466,0.8359,0.4929,1.030
24.3210,1.2743,1.4172,-0.9221,2.117
24.3230,0.0640,-0.3662,0.1302,0.394
24.3250,-0.2236,-0.9536,-2.7572,2.926
24.3280,-0.1078,0.8489,0.9334,1.266
24.3300,-0.0165,0.4616,1.0783,1.173
24.3330,-1.1284,0.4430,1.2171,1.718
24.3340,0.1585,0.7142,-0.2877,0.786
24.3350,-0.2192,-0.3864,-0.1715,0.476
24.3440,0.5143,1.6862,0.7455,1.914
24.3560,-0.6947,1.4956,-0.6741,1.782
24.4350,2.1856,1.6199,0.8789,2.859
24.4360,0.3057,0.0215,-1.1378,1.178
24.4360,0.2310,-2.4590,-3.3665,4.175
24.4370,-1.4813,-0.8998,1.2087,2.113
24.4370,-0.2399,-0.2299,-1.1785,1.224
24.4370,0.3090,0.3142,-0.2699,0.517
24.4380,0.6891,0.1782,0.6555,0.968
24.4380,-0.2514,0.0103,0.0427,0.255
24.4410,-0.3288,1.7199,-1.3351,2.202
24.4530,0.5861,0.9844,0.2608,1.175
24.4620,0.5392,0.3955,2.5713,2.657
24.4750,0.0131,-0.2051,-2.0542,2.064
24.5430,-0.6042,-2.1177,-0.9026,2.380
24.5450,-0.7488,-0.9445,-1.8208,2.184
24.5460,0.7070,0.7663,0.1353,1.051
24.5470,1.0992,1.2835,0.2682,1.711
24.5490,0.6454,-0.3123,-0.5720,0.917
24.5500,-1.1579,-0.7914,-0.5696,1.514
24.5530,-1.0630,-2.0241,-0.7360,2.402
24.5540,-0.1900,-1.0856,1.8948,2.192
24.5690,0.0143,1.0950,0.8984,1.416
24.5730,0.3802,-0.2227,0.7212,0.845
24.5920,-0.7291,-1.2549,-1.2541,1.918
24.5950,-0.7645,0.1825,-1.2782,1.500
24.6810,0.1882,2.1088,-0.6819,2.224
24.6840,0.7524,-0.8846,0.2017,1.179
24.6840,0.5044,-1.3026,-0.8231,1.621
24.6850,0.4051,-1.8417,-2.5219,3.149
24.6860,-0.6161,-2.8354,-0.6596,2.976
24.6890,-0.6698,-0.6383,1.9256,2.136
24.6900,0.6840,1.8707,0.5860,2.076
24.6910,0.5343,-0.9926,1.0767,1.559
24.6930,-0.1849,0.0659,-0.1408,0.242
24.6950,-0.4275,1.7908,1.3939,2.309
24.7030,0.1357,-0.2998,-0.7956,0.861
24.7270,-0.1004,0.5322,0.8049,0.970
24.7320,0.2098,0.5930,-0.9751,1.160
24.7340,-0.4501,-1.4855,-2.0034,2.534
24.7880,-0.4335,-0.8643,-0.7034,1.196
24.7880,-0.0674,0.6078,0.3908,0.726
24.7890,1.0950,1.4345,-0.6016,1.902
24.7890,0.3327,-0.4684,0.4662,0.740
24.7900,-0.3260,-0.8318,-0.0761,0.897
24.7920,-0.1068,-0.0655,-1.0158,1.024
24.8020,0.4317,0.2560,2.0787,2.138
24.8240,-1.5992,-0.2870,2.0979,2.653
24.8260,0.9053,1.1861,-1.1714,1.897
24.8380,0.3359,-0.6651,-0.6519,0.990
24.8870,1.2165,2.0089,0.4243,2.386
24.8900,0.9482,2.2531,-1.1093,2.684
24.8920,0.6268,0.6304,0.7665,1.174
24.8930,0.4859,-0.2711,-1.0076,1.151
24.8960,0.8051,-1.1890,0.7856,1.637
24.8980,0.2450,-2.1346,-2.2683,3.124
24.9020,0.0815,0.2090,1.8413,1.855
24.9210,-0.1203,1.4136,-0.0992,1.422
24.9230,0.7534,0.4952,-0.0776,0.905
25.0060,0.3262,-0.3265,0.9053,1.016
25.0090,0.1031,2.0343,-1.1118,2.321
25.0110,-0.1953,0.8028,-0.0666,0.829
25.0150,-0.0120,0.5589,0.7272,0.917
25.0170,-0.4163,-0.4160,-1.7207,1.819
25.0190,-0.2829,0.2189,-2.2582,2.286
25.0350,-0.0835,-0.0113,-0.8156,0.820
25.0400,0.9702,1.5018,0.8389,1.975
25.0420,1.4199,1.2077,-1.1659,2.199
25.0430,0.5461,0.3079,0.6568,0.908
25.0460,0.2332,-0.7738,-0.5685,0.988
25.0470,-0.2714,-0.3779,1.7972,1.856
25.0530,-1.0623,-1.4460,-0.8341,1.979
25.0610,-1.4342,0.7911,0.3951,1.685
25.0720,-0.4457,0.6794,-0.3197,0.873
25.1440,-0.2772,-0.3456,-0.5208,0.684
25.1450,-0.4345,-0.2065,2.2292,2.281
25.1450,1.2644,3.0478,-0.5671,3.348
25.1460,0.3919,0.3115,-0.3440,0.607
25.1460,-0.1652,-0.3493,-0.3114,0.496
25.1470,-0.1144,-1.8215,-0.1436,1.831
25.1470,-0.5483,-1.4289,-0.4036,1.583
25.1540,-0.0738,1.0491,1.3585,1.718
25.1700,0.7309,1.0840,1.3753,1.898
25.1730,0.2077,-1.1736,-0.5315,1.305
25.1920,-0.5388,-0.5281,-1.2209,1.435
25.1960,-0.2859,0.2029,-0.2357,0.422
25.2750,-0.3700,0.1708,0.9121,0.999
25.2800,-1.0753,-0.1417,0.1601,1.096
25.2840,-0.7007,-0.6127,-3.1322,3.268
25.2870,-0.6699,-1.3206,-0.9117,1.739
25.2880,-0.0856,-0.3792,-1.7452,1.788
25.2900,0.1628,0.5603,1.8748,1.963
25.2930,1.8319,1.8230,0.1330,2.588
25.2960,-0.5898,-0.1735,-1.3885,1.519
25.2990,-0.5904,-1.6499,-1.8697,2.563
25.3020,-0.4285,-1.7343,-0.1892,1.796
25.3040,-0.1196,-0.9381,1.7736,2.010
25.3250,-0.7253,0.1328,-0.9766,1.224
25.3290,-1.0482,-0.2839,0.0743,1.088
25.4100,-0.9525,-0.5890,-1.2486,1.677
25.4130,-0.2366,0.2879,-1.0320,1.097
25.4140,0.4409,2.0070,0.2345,2.068
25.4150,0.3471,-0.1073,0.6368,0.733
25.4170,-0.0184,-0.5067,-1.2487,1.348
25.4210,-0.3558,-1.8342,-1.5480,2.426
25.4220,-0.1852,-1.2521,0.5037,1.362
25.4230,0.2788,0.6471,-0.4386,0.830
25.4230,0.7384,0.9596,1.3989,1.850
25.4240,0.0374,-1.2436,0.4928,1.338
25.4390,-0.9330,-0.2417,-3.0722,3.220
25.4410,-2.2628,-0.7012,-1.1282,2.624
25.5180,-1.2255,0.8189,-1.2214,1.914
25.5190,0.4608,0.6165,-2.1394,2.274
25.5190,-0.6044,-1.3717,-0.8128,1.705
25.5200,-0.3798,-1.0326,-2.0732,2.347
25.5200,-0.6329,-1.0413,-1.2098,1.717
25.5200,0.2089,1.8579,-1.1413,2.190
25.5210,2.0248,0.5584,0.6018,2.185
25.5210,0.2137,-0.8739,0.1433,0.911
25.5430,0.0119,-0.6046,-1.8355,1.933
25.5480,-0.4706,-1.4038,0.5947,1.596
25.6150,0.0988,0.1528,2.7447,2.751
25.6180,0.3288,1.6754,1.0580,2.009
25.6200,-0.1315,0.3878,-0.5127,0.656
25.6230,-0.0023,-0.9939,-0.0818,0.997
25.6240,0.4624,2.2798,-0.0962,2.328
25.6260,0.8310,1.8876,-0.5823,2.143
25.6270,0.2487,0.8490,0.9463,1.295
25.6300,0.1900,-0.2341,-0.9224,0.970
25.6330,0.4254,-1.5582,0.4721,1.683
25.6540,-0.4735,-1.3089,0.2973,1.423
25.6570,0.0687,0.1094,0.2182,0.254
25.6610,0.2801,1.7577,-0.3516,1.814
25.7160,1.3172,-0.6964,0.7988,1.691
25.7170,-0.7238,0.5817,0.4898,1.050
25.7170,-0.6477,0.2524,-2.3941,2.493
25.7180,-1.0091,-0.9010,-0.1159,1.358
25.7180,-0.7206,0.9666,1.4332,1.873
25.7210,0.5035,0.6755,-1.4745,1.698
25.7390,-0.1644,-1.0507,-0.3839,1.131
25.7430,0.0474,0.7596,-0.3192,0.825
25.8310,0.5996,2.3134,-0.1312,2.393
25.8340,1.2943,2.2322,-1.4527,2.961
25.8350,0.2865,-0.6292,2.6190,2.709
25.8370,-0.1973,-1.5541,-0.9386,1.826
25.8410,-0.6883,-2.0290,-0.0349,2.143
25.8440,-0.1726,-0.4623,2.3807,2.431
25.8460,-0.6543,0.5083,0.5706,1.006
25.8490,-0.8565,-0.4753,-0.1429,0.990
25.8500,-1.2430,-0.6656,-0.5032,1.497
25.8530,0.5816,1.1286,-0.0445,1.270
25.8540,-0.5071,1.4460,-1.2331,1.967
25.8620,0.4421,1.5040,-0.3530,1.607
25.8800,-1.1242,-0.7661,-1.6779,2.160
25.9540,-0.2838,-1.9417,-0.9175,2.166
25.9540,0.3689,-1.4974,0.4137,1.597
25.9550,0.7769,1.0134,1.4288,1.916
25.9550,0.8698,1.6626,0.1145,1.880
25.9550,0.6866,-0.1865,-1.4178,1.586
25.9560,0.8779,-0.1963,-0.6540,1.112
25.9560,0.7608,0.5212,0.7320,1.177
25.9560,0.2425,-1.0409,-1.8539,2.140
25.9620,-1.3423,0.8201,1.5875,2.235
25.9720,-0.1923,0.9327,-1.7417,1.985
25.9830,-0.3007,-0.5021,-1.3561,1.477
26.0080,-0.1845,0.6830,-0.0512,0.709
26.0100,0.4135,2.0435,0.1237,2.089
26.0220,0.4392,-1.0147,0.1767,1.120
26.0230,0.3902,-0.1613,0.7467,0.858
26.0930,0.3041,-1.8559,-1.0060,2.133
26.0940,-0.1596,-1.3126,-1.6419,2.108
26.0940,0.2024,-0.5060,2.1083,2.178
26.0950,0.0408,1.0984,0.8859,1.412
26.0950,0.7607,0.1169,-0.2347,0.805
26.0960,-0.5250,-1.0135,-1.0918,1.579
26.0970,0.8509,0.6322,0.6248,1.231
26.1050,1.0917,0.1505,-0.6477,1.278
26.1130,0.4244,0.9150,-0.5199,1.135
26.1350,-0.9289,-0.7034,-2.5527,2.806
26.1390,-0.7388,-1.4397,-0.1694,1.627
26.1420,0.1142,-0.8951,-0.8363,1.230
26.2150,0.4876,0.4586,2.5250,2.612
26.2160,1.3975,0.8738,-0.4702,1.714
26.2220,0.6594,-0.0565,-1.0975,1.282
26.2250,-0.5127,-1.5479,0.1271,1.636
26.2260,-0.5233,-1.1974,0.3508,1.353
26.2280,-0.7574,0.4261,0.6858,1.107
26.2290,-0.7655,0.2730,0.2224,0.843
26.2320,-0.3873,-0.1305,-0.8921,0.981
26.2350,-0.8907,-1.1962,-0.8155,1.700
26.2420,-0.1042,0.4148,-0.1463,0.452
26.2560,0.3387,1.7978,0.0357,1.830
26.2620,0.5772,-1.0479,-0.5280,1.308
26.3220,0.1674,-0.0285,0.4392,0.471
26.3230,0.2876,-1.2772,-3.5232,3.759
26.3230,-1.7397,-1.8418,-0.4790,2.578
26.3240,0.1872,0.8937,2.8083,2.953
26.3240,0.5824,1.1522,0.6260,1.435
26.3250,0.2063,0.0531,-0.4754,0.521
26.3400,-1.5860,-0.0926,-0.9123,1.832
26.3430,-1.2256,0.6153,-1.0043,1.700
26.4080,0.1048,0.8933,-0.4463,1.004
26.4120,0.4019,0.8670,0.8683,1.291
26.4150,-0.1934,-0.3950,-2.4595,2.499
26.4190,-0.5702,-2.1376,-0.1262,2.216
26.4220,-0.2718,-1.8625,-0.5151,1.951
26.4230,0.7900,1.3861,-1.3996,2.122
26.4240,0.8037,0.0441,0.5169,0.957
26.4260,1.0061,-0.4398,-0.6826,1.293
26.4340,-0.9277,-0.7816,-1.4070,1.858
26.4420,-0.5904,-1.6044,-1.4956,2.271
